,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
0,data_1_2123062.xml,9,9,Ø,5.62,0.86,94.37,5.62,0.86,1.05,98.94,1033,2,4,3,1039,1038
1,data_1_2013217.xml,10,15,Ø,6.41,0.67,93.58,5.34,0.67,0.74,99.25,1468,1,7,2,1476,1471
2,data_1_2122892.xml,9,7,Ø,4.43,0.87,95.56,4.43,0.87,1.26,98.73,1018,4,5,0,1027,1022
3,data_1_2013288.xml,5,5,637,1.99,0.31,98.0,1.79,0.31,0.5,99.49,1588,3,1,1,1592,1592
4,data_1_6289387.xml,5,5,Ø,2.43,0.39,97.56,2.43,0.39,0.7,99.29,1269,4,0,1,1273,1274
5,data_1_6289349.xml,13,15,Ø,8.19,1.08,91.8,7.1,1.08,1.41,98.58,1186,4,8,1,1198,1191
