,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
0,data_1_2013217.xml,10,14,Ø,6.19,0.7,93.8,5.08,0.7,0.77,99.22,1402,1,8,1,1411,1404
1,data_1_6289349.xml,12,14,Ø,7.82,1.03,92.17,6.7,1.03,1.28,98.71,1151,3,9,0,1163,1154
2,data_1_2013288.xml,4,4,Ø,1.61,0.26,98.38,1.41,0.26,0.45,99.54,1529,3,0,1,1532,1533
3,data_1_2122892.xml,7,6,Ø,3.84,0.71,96.15,3.84,0.71,1.11,98.88,977,4,3,0,984,981
4,data_1_21301625.xml,47,41,Ø,11.38,1.97,88.61,11.25,1.96,3.24,96.75,2348,31,6,10,2385,2389
5,data_1_2123062.xml,8,8,Ø,5.16,0.8,94.83,5.16,0.8,1.0,98.99,989,2,6,0,997,991
6,data_1_21301657.xml,30,24,Ø,6.93,1.27,93.06,6.64,1.26,2.06,97.93,2338,19,5,6,2362,2363
7,data_1_6289387.xml,11,7,Ø,3.53,0.88,96.46,3.53,0.87,1.43,98.56,1243,7,0,4,1250,1254
