,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
51,486_8a0e8_default.xml,21,16,Ø,8.2,1.57,91.79,7.17,1.56,2.45,97.54,1319,12,2,7,1333,1338
52,2012891.xml,9,6,Ø,3.44,0.77,96.55,3.44,0.77,1.03,98.96,1152,3,2,4,1157,1159
53,2012941.xml,1,2,Ø,0.92,0.07,99.07,0.69,0.07,0.07,99.92,1393,0,0,1,1393,1394
54,2012977.xml,8,5,Ø,2.29,0.59,97.7,2.06,0.59,0.89,99.1,1337,4,1,3,1342,1344
55,2012945.xml,2,3,186,1.36,0.14,98.63,1.14,0.14,0.14,99.85,1378,0,1,1,1379,1379
56,2012890.xml,9,8,Ø,5.19,0.8,94.8,4.54,0.8,1.15,98.84,1114,4,0,5,1118,1123
57,2012918.xml,10,5,Ø,3.67,1.09,96.32,3.67,1.08,1.84,98.15,910,7,0,3,917,920
58,2012943.xml,11,8,Ø,3.38,0.74,96.61,3.17,0.74,1.15,98.84,1465,6,1,4,1472,1475
59,2012908.xml,15,11,Ø,16.17,3.18,83.82,15.44,3.13,4.58,95.41,463,7,1,7,471,477
60,2012951.xml,2,4,Ø,1.79,0.13,98.2,1.34,0.13,0.13,99.86,1477,0,2,0,1479,1477
61,2012969.xml,5,6,Ø,2.72,0.36,97.27,2.27,0.36,0.5,99.49,1376,2,1,2,1379,1380
62,2012983.xml,15,12,Ø,5.33,0.98,94.66,4.88,0.98,1.57,98.42,1508,9,0,6,1517,1523
63,2012903.xml,17,11,Ø,6.35,1.49,93.64,6.06,1.49,2.18,97.81,1123,8,6,3,1137,1134
64,2012893.xml,14,11,Ø,6.58,1.21,93.41,6.28,1.21,1.64,98.35,1142,5,2,7,1149,1154
65,2012967.xml,7,3,Ø,1.33,0.49,98.66,1.33,0.49,0.77,99.22,1414,4,0,3,1418,1421
66,2012939.xml,6,5,Ø,2.8,0.51,97.19,2.8,0.51,0.77,99.22,1150,3,2,1,1155,1154
67,2012982.xml,1,2,Ø,0.85,0.06,99.14,0.64,0.06,0.06,99.93,1561,0,0,1,1561,1562
68,2012997.xml,5,5,Ø,2.25,0.33,97.74,2.02,0.33,0.46,99.53,1510,2,0,3,1512,1515
69,2012925.xml,5,2,9,0.91,0.34,99.08,0.91,0.34,0.55,99.44,1433,3,1,1,1437,1437
70,495_2893e_default.xml,19,12,Ø,5.55,1.37,94.44,5.32,1.36,2.08,97.91,1371,10,1,8,1382,1389
71,2012978.xml,12,11,Ø,4.84,0.81,95.15,4.18,0.81,1.15,98.84,1461,5,3,4,1469,1470
72,2012933.xml,2,1,Ø,0.42,0.12,99.57,0.42,0.12,0.19,99.8,1541,1,1,0,1543,1542
73,2012986.xml,5,9,Ø,3.81,0.33,96.18,2.75,0.33,0.33,99.66,1489,0,0,5,1489,1494
74,6_32167_default.xml,25,13,Ø,7.78,2.28,92.21,7.48,2.25,3.41,96.58,1082,13,1,11,1096,1106
75,2013001.xml,2,1,Ø,0.44,0.14,99.55,0.44,0.14,0.21,99.78,1391,1,0,1,1392,1393
76,2012921.xml,33,15,Ø,7.35,2.39,92.64,7.1,2.37,3.8,96.19,1354,20,2,11,1376,1385
77,2012895.xml,23,10,Ø,5.91,2.05,94.08,5.62,2.03,3.08,96.91,1106,12,0,11,1118,1129
78,319_9ddef_default.xml,6,6,203,2.84,0.4,97.15,2.6,0.4,0.66,99.33,1490,4,1,1,1495,1495
79,2012942.xml,8,6,201,2.57,0.53,97.42,2.36,0.53,0.93,99.06,1491,6,1,1,1498,1498
80,2012981.xml,4,5,Ø,2.31,0.26,97.68,1.85,0.26,0.26,99.73,1489,0,1,3,1490,1492
81,2012968.xml,4,1,Ø,0.48,0.29,99.51,0.48,0.29,0.43,99.56,1365,2,0,2,1367,1369
82,2012956.xml,6,5,Ø,2.1,0.4,97.89,1.68,0.4,0.47,99.52,1465,1,0,5,1466,1471
83,2012923.xml,6,6,Ø,2.56,0.39,97.43,2.35,0.39,0.59,99.4,1513,3,1,2,1517,1518
84,2012913.xml,4,2,186,1.63,0.52,98.36,1.63,0.52,0.78,99.21,764,2,1,1,767,767
85,2012929.xml,3,4,Ø,2.15,0.25,97.84,1.88,0.25,0.33,99.66,1189,1,0,2,1190,1192
86,2012885.xml,4,3,Ø,4.05,0.82,95.94,3.37,0.82,1.02,98.97,483,1,1,2,485,486
