,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
241,2012998.xml,4,5,Ø,2.14,0.26,97.85,1.93,0.25,0.45,99.54,1535,3,0,1,1538,1539
242,2012961.xml,15,13,Ø,6.22,1.02,93.77,6.22,1.02,1.49,98.5,1455,7,8,0,1470,1462
243,27_ff9f9_default.xml,28,27,Ø,13.91,2.12,86.08,12.88,2.11,3.02,96.97,1293,12,13,3,1318,1308
245,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_20.xml,11,15,Ø,7.28,0.81,92.71,6.06,0.81,0.96,99.03,1331,2,9,0,1342,1333
246,2012960.xml,27,24,Ø,10.66,1.82,89.33,10.22,1.82,2.89,97.1,1455,16,6,5,1477,1476
247,57.xml,5,5,39,6.17,1.14,93.82,6.17,1.14,1.82,98.17,433,3,1,1,437,437
248,225.xml,12,11,275,7.97,1.55,92.02,7.97,1.54,2.82,97.17,763,10,1,1,774,774
249,2012942.xml,36,17,Ø,7.29,2.4,92.7,6.43,2.39,4.23,95.76,1464,28,6,2,1498,1494
250,page_00083.xml,14,13,Ø,7.14,1.24,92.85,6.31,1.24,1.86,98.13,1112,7,5,2,1124,1121
251,2012967.xml,41,18,Ø,8.0,2.89,92.0,7.55,2.89,5.29,94.7,1377,35,6,0,1418,1412
252,2012902.xml,26,25,Ø,13.66,2.24,86.33,13.38,2.24,3.6,96.39,1133,16,8,2,1157,1151
253,page_107.xml,18,16,Ø,11.76,2.13,88.23,11.02,2.13,3.19,96.8,824,9,9,0,842,833
254,5_03975_default.xml,8,8,Ø,5.4,0.85,94.59,4.72,0.85,1.17,98.82,930,3,2,3,935,936
256,82.xml,21,17,Ø,11.8,2.67,88.19,11.8,2.65,4.27,95.72,770,13,3,5,786,788
257,90.xml,19,16,Ø,13.44,2.6,86.55,12.6,2.57,3.65,96.34,719,8,3,8,730,735
258,59.xml,5,5,Ø,6.25,1.14,93.75,5.62,1.14,1.59,98.4,433,2,1,2,436,437
259,18_7759b_default.xml,18,15,Ø,10.41,2.03,89.58,9.02,2.02,3.03,96.96,869,9,5,4,883,882
260,30_276dc_default.xml,13,16,Ø,8.79,1.0,91.2,7.96,1.0,1.39,98.6,1277,5,7,1,1289,1283
261,232.xml,17,13,Ø,11.4,2.66,88.59,11.4,2.64,4.02,95.97,626,9,2,6,637,641
262,43_0d1bc_default.xml,37,34,Ø,18.27,2.8,81.72,16.93,2.79,3.99,96.0,1285,16,17,4,1318,1305
263,69_5ab43_default.xml,28,31,Ø,16.4,2.43,83.59,14.02,2.42,3.78,96.21,1128,16,8,4,1152,1148
264,52.xml,19,15,Ø,11.19,2.55,88.8,11.19,2.53,4.23,95.76,731,13,1,5,745,749
265,69.xml,15,10,Ø,11.76,3.26,88.23,11.17,3.21,4.7,95.29,451,7,1,7,459,465
267,page_001.xml,9,9,Ø,8.49,1.32,91.5,7.54,1.32,1.91,98.08,670,4,4,1,678,675
269,10_17511_default.xml,35,36,Ø,19.04,2.69,80.95,17.19,2.68,3.9,96.09,1267,16,15,4,1298,1287
270,139.xml,6,5,Ø,9.43,1.94,90.56,9.43,1.93,3.2,96.79,304,4,0,2,308,310
271,87.xml,30,19,Ø,13.76,3.91,86.23,13.76,3.85,5.63,94.36,748,14,5,11,767,773
272,105.xml,8,6,Ø,9.67,2.38,90.32,9.67,2.38,3.55,96.44,328,4,3,1,335,333
274,26.xml,14,11,Ø,8.73,1.93,91.26,8.73,1.92,3.14,96.85,714,9,1,4,724,727
275,223.xml,14,12,Ø,9.23,1.88,90.76,8.84,1.87,3.2,96.79,731,10,1,3,742,744
276,74_e5ede_default.xml,36,34,Ø,20.85,3.38,79.14,19.32,3.35,5.18,94.81,1037,20,5,11,1062,1068
277,52_3627d_default.xml,9,9,338,8.33,1.3,91.66,7.4,1.3,2.02,97.97,682,5,2,2,689,689
278,53.xml,13,13,Ø,9.55,1.79,90.44,9.19,1.78,2.99,97.0,717,9,0,4,726,730
279,2012899.xml,3,3,Ø,1.71,0.26,98.28,1.71,0.26,0.35,99.64,1130,1,2,0,1133,1131
280,2012944.xml,16,10,Ø,4.4,1.1,95.59,4.4,1.1,1.78,98.21,1438,10,6,0,1454,1448
281,64.xml,9,8,65,9.09,1.93,90.9,9.09,1.92,3.4,96.59,458,7,1,1,466,466
282,125.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,349,0,0,0,349,349
283,15_1507e_default.xml,30,33,Ø,16.5,2.27,83.5,15.0,2.26,3.31,96.68,1293,14,13,3,1320,1310
284,28_a99f8_default.xml,11,13,Ø,9.21,1.31,90.78,7.8,1.31,2.02,97.97,825,6,4,1,835,832
285,70.xml,4,3,214,3.84,0.87,96.15,3.84,0.86,1.3,98.69,456,2,1,1,459,459
286,68_2f81f_default.xml,22,21,Ø,11.66,1.95,88.33,11.38,1.94,2.9,97.09,1110,11,6,5,1127,1126
288,2012995.xml,9,8,Ø,3.86,0.63,96.13,3.86,0.63,1.05,98.94,1406,6,2,1,1414,1413
289,AST_212_59_61.pdf_page_1.xml,505,165,Ø,108.55,57.51,-8.55,102.3,53.1,74.45,25.54,446,368,64,73,878,887
291,32_e329e_default.xml,21,16,Ø,7.17,1.44,92.82,6.72,1.43,2.31,97.68,1442,13,1,7,1456,1462
293,2012921.xml,80,23,Ø,11.27,5.81,88.72,10.04,5.77,10.37,89.62,1305,67,4,9,1376,1381
294,51_5987c_default.xml,33,29,Ø,16.38,2.51,83.61,15.25,2.5,3.71,96.28,1283,16,11,6,1310,1305
295,16.xml,5,3,Ø,2.22,0.59,97.77,2.22,0.59,0.82,99.17,839,2,1,2,842,843
297,43_92f11_default.xml,7,8,844,5.59,0.77,94.4,4.89,0.77,1.1,98.89,896,3,2,2,901,901
298,2012992.xml,28,20,Ø,9.38,1.93,90.61,8.45,1.93,3.16,96.83,1420,18,8,2,1446,1440
299,86_74215_default.xml,19,16,Ø,14.81,2.71,85.18,13.42,2.69,3.82,96.17,685,8,7,4,700,697
300,2012926.xml,15,11,Ø,5.09,1.0,94.9,4.62,1.0,1.6,98.39,1481,9,5,1,1495,1491
