,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
0,data_1_2013217.xml,34,32,Ø,14.15,2.4,85.84,12.61,2.4,3.24,96.75,1382,12,17,5,1411,1399
1,data_1_6289349.xml,27,27,Ø,15.08,2.32,84.91,13.68,2.31,3.25,96.74,1138,11,14,2,1163,1151
2,data_1_2013288.xml,17,19,Ø,7.69,1.1,92.3,6.47,1.1,1.62,98.37,1520,8,4,5,1532,1533
3,data_1_2122892.xml,10,10,Ø,6.41,1.01,93.58,5.76,1.01,1.41,98.58,976,4,4,2,984,982
4,data_1_21301625.xml,90,65,Ø,18.05,3.77,81.94,17.91,3.76,6.4,93.59,2302,65,18,7,2385,2374
5,data_1_2123062.xml,13,13,Ø,8.38,1.3,91.61,8.06,1.3,1.9,98.09,984,6,7,0,997,990
6,data_1_21301657.xml,109,64,Ø,18.49,4.61,81.5,17.48,4.59,7.77,92.22,2263,78,21,10,2362,2351
7,data_1_6289387.xml,47,28,Ø,14.14,3.76,85.85,12.12,3.74,6.22,93.77,1209,32,9,6,1250,1247
