,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
76,2012930.xml,5,4,Ø,1.99,0.36,98.0,1.99,0.36,0.51,99.48,1360,2,2,1,1364,1363
77,2013000.xml,3,6,Ø,2.81,0.21,97.18,2.11,0.21,0.21,99.78,1387,0,1,2,1388,1389
78,2012942.xml,4,4,Ø,1.71,0.26,98.28,1.5,0.26,0.39,99.6,1497,2,2,0,1501,1499
79,page_107.xml,1,2,Ø,1.47,0.11,98.52,1.1,0.11,0.11,99.88,836,0,1,0,837,836
80,90_fee98_default.xml,16,19,Ø,9.79,1.23,90.2,8.76,1.23,1.54,98.45,1281,4,8,4,1293,1289
81,2013217.xml,13,12,Ø,5.3,0.92,94.69,5.08,0.92,1.48,98.51,1395,8,3,2,1406,1405
82,2012950.xml,4,5,Ø,2.87,0.35,97.12,2.29,0.35,0.52,99.47,1130,2,2,0,1134,1132
83,2012889.xml,7,6,Ø,3.59,0.62,96.4,3.59,0.62,0.89,99.1,1111,3,4,0,1118,1114
84,2012969.xml,3,5,767,2.27,0.21,97.72,1.81,0.21,0.28,99.71,1382,1,1,1,1384,1384
85,2012885.xml,2,2,456,2.7,0.4,97.29,2.02,0.4,0.4,99.59,490,0,1,1,491,491
86,214_de2b5_default.xml,20,19,Ø,9.26,1.48,90.73,8.78,1.48,2.0,97.99,1328,7,10,3,1345,1338
87,2012949.xml,5,7,63,3.34,0.37,96.65,2.87,0.37,0.44,99.55,1338,1,2,2,1341,1341
88,2012986.xml,5,9,Ø,3.81,0.33,96.18,2.75,0.33,0.33,99.66,1490,0,0,5,1490,1495
89,2012989.xml,5,9,Ø,4.43,0.35,95.56,3.44,0.35,0.42,99.57,1411,1,0,4,1412,1416
90,2012925.xml,3,2,Ø,0.91,0.2,99.08,0.91,0.2,0.34,99.65,1433,2,1,0,1436,1435
91,2012924.xml,5,5,Ø,2.29,0.35,97.7,2.06,0.35,0.42,99.57,1413,1,4,0,1418,1414
93,2012887.xml,12,9,Ø,7.25,1.47,92.74,6.45,1.47,1.96,98.03,802,4,6,2,812,808
94,2012932.xml,2,2,2,0.97,0.15,99.02,0.97,0.15,0.31,99.68,1258,2,0,0,1260,1260
95,2012914.xml,11,10,Ø,5.12,0.86,94.87,4.1,0.86,1.33,98.66,1261,6,1,4,1268,1271
96,204_89ed9_default.xml,16,19,Ø,10.27,1.32,89.72,8.91,1.32,1.81,98.18,1193,6,7,3,1206,1202
97,2012998.xml,2,4,Ø,1.71,0.12,98.28,1.28,0.12,0.12,99.87,1543,0,0,2,1543,1545
98,2012927.xml,2,3,Ø,1.39,0.14,98.6,1.16,0.14,0.22,99.77,1360,1,1,0,1362,1361
99,2012899.xml,1,1,Ø,0.57,0.08,99.42,0.57,0.08,0.08,99.91,1120,0,1,0,1121,1120
100,5_a1010_default.xml,6,8,Ø,4.51,0.54,95.48,3.67,0.53,0.62,99.37,1109,1,1,4,1111,1114
101,2012894.xml,5,6,Ø,3.19,0.43,96.8,2.92,0.43,0.6,99.39,1153,2,1,2,1156,1157
102,2012922.xml,6,6,Ø,2.8,0.4,97.19,2.57,0.4,0.74,99.25,1471,5,1,0,1477,1476
103,2012965.xml,1,2,Ø,0.86,0.06,99.13,0.64,0.06,0.06,99.93,1504,0,1,0,1505,1504
105,2012973.xml,5,7,Ø,3.04,0.32,96.95,2.17,0.32,0.39,99.6,1518,1,0,4,1519,1523
106,2012999.xml,4,5,Ø,2.29,0.28,97.7,1.6,0.28,0.36,99.63,1383,1,0,3,1384,1387
107,2012979.xml,3,4,Ø,1.73,0.2,98.26,1.3,0.2,0.2,99.79,1442,0,1,2,1443,1444
108,2012929.xml,3,4,Ø,2.15,0.25,97.84,1.88,0.25,0.33,99.66,1192,1,0,2,1193,1195
109,2012920.xml,8,10,Ø,4.58,0.57,95.41,4.12,0.57,0.85,99.14,1392,4,1,3,1397,1399
110,2012906.xml,3,4,Ø,2.51,0.27,97.48,2.2,0.27,0.36,99.63,1104,1,0,2,1105,1107
111,284_bb953_default.xml,9,10,Ø,4.31,0.6,95.68,3.44,0.6,0.94,99.05,1473,5,0,4,1478,1482
112,2012938.xml,3,3,Ø,1.23,0.19,98.76,1.23,0.19,0.33,99.66,1504,2,0,1,1506,1507
113,486_8a0e8_default.xml,7,10,Ø,5.12,0.52,94.87,4.1,0.52,0.82,99.17,1332,4,2,1,1338,1337
114,2012975.xml,6,7,Ø,3.68,0.45,96.31,3.15,0.45,0.67,99.32,1322,3,1,2,1326,1327
115,2012921.xml,13,8,Ø,3.92,0.93,96.07,3.67,0.93,1.58,98.41,1373,9,3,1,1385,1383
116,2012961.xml,1,1,1,0.47,0.06,99.52,0.47,0.06,0.13,99.86,1459,1,0,0,1460,1460
117,2013288.xml,7,11,Ø,4.45,0.45,95.54,3.64,0.45,0.65,99.34,1529,3,0,4,1532,1536
118,2012902.xml,5,5,Ø,2.73,0.43,97.26,2.73,0.43,0.43,99.56,1143,0,4,1,1147,1144
119,2012952.xml,3,5,912,2.19,0.2,97.8,1.75,0.2,0.26,99.73,1482,1,1,1,1484,1484
120,2012931.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1496,0,0,0,1496,1496
121,2012918.xml,2,2,Ø,1.47,0.21,98.52,1.47,0.21,0.32,99.67,914,1,1,0,916,915
122,4_6c6d2_default.xml,6,5,Ø,4.06,0.73,95.93,4.06,0.73,1.1,98.89,807,3,3,0,813,810
123,page_102.xml,1,2,Ø,1.63,0.13,98.36,1.22,0.13,0.13,99.86,753,0,0,1,753,754
124,2012946.xml,2,3,Ø,1.32,0.13,98.67,1.1,0.13,0.2,99.79,1486,1,0,1,1487,1488
125,2012976.xml,1,2,Ø,0.9,0.07,99.09,0.67,0.07,0.07,99.92,1384,0,0,1,1384,1385
126,page_00493.xml,6,7,Ø,3.72,0.49,96.27,3.45,0.49,0.57,99.42,1216,1,1,4,1218,1221
127,2012984.xml,2,4,Ø,1.78,0.13,98.21,1.33,0.13,0.13,99.86,1511,0,0,2,1511,1513
128,page_103.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,767,0,0,0,767,767
129,2012893.xml,4,5,Ø,2.99,0.34,97.0,2.69,0.34,0.43,99.56,1143,1,2,1,1146,1145
130,2012977.xml,6,5,608,2.29,0.44,97.7,2.06,0.44,0.59,99.4,1337,2,2,2,1341,1341
131,2012981.xml,4,5,Ø,2.31,0.26,97.68,1.85,0.26,0.26,99.73,1489,0,1,3,1490,1492
132,81_c9c48_default.xml,9,14,Ø,6.25,0.6,93.75,5.13,0.6,0.74,99.25,1469,2,6,1,1477,1472
133,2123062.xml,9,8,Ø,5.16,0.9,94.83,4.83,0.9,1.1,98.89,990,2,7,0,999,992
134,page_100.xml,2,3,Ø,2.38,0.26,97.61,1.98,0.26,0.26,99.73,767,0,0,2,767,769
135,319_9ddef_default.xml,4,5,Ø,2.36,0.26,97.63,2.13,0.26,0.46,99.53,1490,3,1,0,1494,1493
136,2012886.xml,9,10,479,9.7,1.25,90.29,8.73,1.24,1.66,98.33,713,3,3,3,719,719
137,2012905.xml,5,6,Ø,3.75,0.46,96.25,3.43,0.46,0.65,99.34,1065,2,2,1,1069,1068
138,2012956.xml,4,5,Ø,2.1,0.27,97.89,1.68,0.27,0.27,99.72,1465,0,0,4,1465,1469
139,2012892.xml,5,6,Ø,3.44,0.44,96.55,3.16,0.44,0.44,99.55,1121,0,4,1,1125,1122
140,31_6add3_default.xml,1,1,1,2.08,0.33,97.91,2.08,0.33,0.65,99.34,302,1,0,0,303,303
141,2122892.xml,4,3,Ø,1.92,0.4,98.07,1.92,0.4,0.5,99.49,980,1,3,0,984,981
142,2012996.xml,2,4,Ø,1.74,0.13,98.25,1.31,0.13,0.13,99.86,1441,0,0,2,1441,1443
143,page_108.xml,1,2,Ø,1.56,0.12,98.43,1.17,0.12,0.12,99.87,801,0,1,0,802,801
144,495_2893e_default.xml,3,4,Ø,1.85,0.21,98.14,1.62,0.21,0.36,99.63,1374,2,1,0,1377,1376
145,2012985.xml,5,6,Ø,2.67,0.33,97.32,2.23,0.33,0.4,99.59,1493,1,1,3,1495,1497
146,page_00002.xml,6,7,Ø,4.04,0.52,95.95,3.46,0.52,0.78,99.21,1146,3,1,2,1150,1151
147,2012959.xml,5,9,Ø,4.3,0.38,95.69,3.58,0.38,0.38,99.61,1299,0,2,3,1301,1302
148,2012980.xml,1,2,Ø,0.86,0.06,99.13,0.64,0.06,0.06,99.93,1531,0,0,1,1531,1532
149,page_00055.xml,2,2,Ø,1.08,0.17,98.91,1.08,0.17,0.25,99.74,1167,1,1,0,1169,1168
150,2012916.xml,13,13,Ø,6.01,0.92,93.98,5.55,0.92,1.7,98.29,1391,11,0,2,1402,1404
151,2012908.xml,6,6,Ø,8.82,1.28,91.17,8.08,1.27,1.27,98.72,465,0,2,4,467,469
152,2012995.xml,1,2,Ø,0.96,0.07,99.03,0.72,0.07,0.07,99.92,1409,0,0,1,1409,1410
153,page_105.xml,3,3,Ø,2.52,0.39,97.47,2.1,0.39,0.52,99.47,754,1,0,2,755,757
