,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
115,2012921.xml,13,8,Ø,3.7,0.89,96.29,3.47,0.89,1.44,98.55,1435,8,3,2,1446,1445
116,2012961.xml,1,1,1,0.44,0.06,99.55,0.44,0.06,0.13,99.86,1518,1,0,0,1519,1519
117,2013288.xml,8,12,Ø,4.78,0.5,95.21,3.98,0.5,0.68,99.31,1588,3,1,4,1592,1595
118,2012902.xml,5,5,Ø,2.65,0.42,97.34,2.65,0.42,0.42,99.57,1181,0,4,1,1185,1182
119,2012952.xml,3,5,965,2.05,0.19,97.94,1.64,0.19,0.25,99.74,1556,1,1,1,1558,1558
120,2012931.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1555,0,0,0,1555,1555
121,2012918.xml,2,2,Ø,1.39,0.21,98.6,1.39,0.21,0.31,99.68,943,1,1,0,945,944
122,4_6c6d2_default.xml,6,5,Ø,3.9,0.71,96.09,3.9,0.71,1.06,98.93,835,3,3,0,841,838
123,page_102.xml,1,2,Ø,1.58,0.12,98.41,1.19,0.12,0.12,99.87,787,0,0,1,787,788
124,2012946.xml,3,4,Ø,1.64,0.19,98.35,1.44,0.19,0.25,99.74,1550,1,0,2,1551,1553
125,2012976.xml,2,3,84,1.28,0.13,98.71,1.06,0.13,0.13,99.86,1446,0,1,1,1447,1447
126,page_00493.xml,8,8,595,4.08,0.62,95.91,3.82,0.62,0.94,99.05,1266,4,2,2,1272,1272
127,2012984.xml,2,4,Ø,1.68,0.12,98.31,1.26,0.12,0.12,99.87,1586,0,0,2,1586,1588
128,page_103.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,802,0,0,0,802,802
129,2012893.xml,4,5,Ø,2.8,0.33,97.19,2.52,0.33,0.41,99.58,1190,1,2,1,1193,1192
130,2012977.xml,6,6,641,2.59,0.42,97.4,2.16,0.42,0.56,99.43,1407,2,2,2,1411,1411
131,2012981.xml,4,7,Ø,2.99,0.25,97.0,2.35,0.25,0.25,99.74,1560,0,1,3,1561,1563
132,81_c9c48_default.xml,12,17,Ø,7.32,0.78,92.67,6.25,0.78,1.04,98.95,1514,4,6,2,1524,1520
133,2123062.xml,12,11,Ø,6.87,1.15,93.12,6.56,1.15,1.34,98.65,1030,2,7,3,1039,1035
134,page_100.xml,2,3,Ø,2.2,0.24,97.79,1.83,0.24,0.24,99.75,811,0,0,2,811,813
135,319_9ddef_default.xml,4,5,Ø,2.23,0.25,97.76,2.0,0.25,0.45,99.54,1546,3,1,0,1550,1549
136,2012886.xml,9,12,499,11.0,1.2,88.99,10.55,1.2,1.6,98.39,738,3,3,3,744,744
137,2012905.xml,5,6,Ø,3.63,0.45,96.36,3.33,0.45,0.63,99.36,1098,2,2,1,1102,1101
138,2012956.xml,5,8,Ø,3.25,0.32,96.74,2.64,0.32,0.32,99.67,1552,0,1,4,1553,1556
139,2012892.xml,5,6,Ø,3.33,0.42,96.66,3.05,0.42,0.42,99.57,1159,0,4,1,1163,1160
140,31_6add3_default.xml,1,1,1,1.96,0.31,98.03,1.96,0.31,0.62,99.37,317,1,0,0,318,318
141,2122892.xml,6,4,Ø,2.53,0.58,97.46,2.53,0.58,0.77,99.22,1021,2,4,0,1027,1023
142,2012996.xml,2,4,Ø,1.68,0.13,98.31,1.26,0.13,0.13,99.86,1499,0,0,2,1499,1501
143,page_108.xml,1,2,Ø,1.52,0.11,98.47,1.14,0.11,0.11,99.88,833,0,1,0,834,833
144,495_2893e_default.xml,4,5,244,2.22,0.27,97.77,2.0,0.27,0.41,99.58,1430,2,1,1,1433,1433
145,2012985.xml,4,5,Ø,2.16,0.25,97.83,1.73,0.25,0.32,99.67,1558,1,1,2,1560,1561
146,page_00002.xml,6,7,Ø,3.86,0.49,96.13,3.31,0.49,0.74,99.25,1205,3,1,2,1209,1210
147,2012959.xml,5,10,Ø,4.58,0.36,95.41,3.89,0.36,0.36,99.63,1365,0,2,3,1367,1368
148,2012980.xml,1,2,Ø,0.8,0.06,99.19,0.6,0.06,0.06,99.93,1585,0,0,1,1585,1586
149,page_00055.xml,2,2,Ø,1.03,0.16,98.96,1.03,0.16,0.24,99.75,1211,1,1,0,1213,1212
150,2012916.xml,13,13,Ø,5.46,0.87,94.53,5.04,0.87,1.61,98.38,1472,11,0,2,1483,1485
151,2012908.xml,7,7,Ø,9.72,1.41,90.27,9.02,1.4,1.41,98.58,490,0,3,4,493,494
152,2012995.xml,1,2,Ø,0.9,0.06,99.09,0.68,0.06,0.06,99.93,1464,0,0,1,1464,1465
153,page_105.xml,3,5,Ø,4.09,0.38,95.9,3.27,0.38,0.5,99.49,782,1,0,2,783,785
154,2012900.xml,1,2,Ø,1.1,0.08,98.89,0.82,0.08,0.08,99.91,1174,0,0,1,1174,1175
155,2012926.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1549,0,0,0,1549,1549
156,page_00098.xml,3,4,110,2.08,0.24,97.91,1.82,0.24,0.33,99.66,1206,1,1,1,1208,1208
157,2012954.xml,13,7,Ø,2.84,0.82,97.15,2.43,0.82,1.26,98.73,1566,7,4,2,1577,1575
158,488_6c491_default.xml,10,11,474,4.36,0.64,95.63,3.57,0.64,0.76,99.23,1551,2,4,4,1557,1557
159,2012933.xml,2,1,Ø,0.39,0.12,99.6,0.39,0.12,0.18,99.81,1602,1,1,0,1604,1603
160,2012993.xml,7,6,Ø,2.77,0.48,97.22,2.08,0.48,0.69,99.3,1427,3,1,3,1431,1433
