,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
51,2012891.xml,9,6,Ø,3.33,0.75,96.66,3.33,0.75,1.0,98.99,1182,3,2,4,1187,1189
52,2012994.xml,5,6,Ø,2.72,0.34,97.27,2.27,0.34,0.48,99.51,1448,2,1,2,1451,1452
53,2012955.xml,33,12,Ø,4.81,2.18,95.18,4.61,2.16,3.46,96.53,1489,20,1,12,1510,1521
54,2012966.xml,2,1,Ø,0.4,0.12,99.59,0.4,0.12,0.19,99.8,1561,1,0,1,1562,1563
55,page_106.xml,2,2,2,1.61,0.24,98.38,1.61,0.24,0.49,99.5,804,2,0,0,806,806
56,2012898.xml,22,13,Ø,7.42,1.89,92.57,6.85,1.87,2.72,97.27,1150,10,2,10,1162,1170
57,62_cadb9_default.xml,65,41,Ø,18.06,4.32,81.93,15.85,4.24,6.35,93.64,1467,33,4,28,1504,1528
58,2012896.xml,14,4,Ø,2.29,1.2,97.7,2.29,1.19,1.96,98.03,1154,9,0,5,1163,1168
59,21301657.xml,63,50,Ø,13.73,2.57,86.26,12.63,2.56,4.32,95.67,2393,44,11,8,2448,2445
60,2012951.xml,2,4,Ø,1.71,0.12,98.28,1.28,0.12,0.12,99.87,1556,0,2,0,1558,1556
61,190_17c09_default.xml,25,23,1250,10.31,1.65,89.68,9.86,1.65,2.63,97.36,1488,15,5,5,1508,1508
62,v2_bsb11203740_00025_full_full_0_default.xml,50,52,Ø,8.65,1.26,91.34,8.15,1.25,1.92,98.07,3932,27,6,17,3965,3976
63,2012934.xml,2,2,2,0.9,0.13,99.09,0.9,0.13,0.27,99.72,1431,2,0,0,1433,1433
64,2012982.xml,1,2,Ø,0.82,0.06,99.17,0.61,0.06,0.06,99.93,1608,0,0,1,1608,1609
66,2012960.xml,6,4,Ø,1.71,0.38,98.28,1.71,0.38,0.71,99.28,1539,5,0,1,1544,1545
67,page_101.xml,8,5,Ø,4.0,0.99,96.0,3.59,0.99,1.48,98.51,797,4,0,4,801,805
68,6289387.xml,15,15,Ø,7.31,1.15,92.68,6.34,1.15,1.68,98.31,1286,7,2,6,1295,1299
69,2012940.xml,4,2,Ø,0.78,0.24,99.21,0.78,0.24,0.3,99.69,1623,1,0,3,1624,1627
70,137_cab99_default.xml,22,22,Ø,10.04,1.49,89.95,9.13,1.48,2.49,97.5,1457,15,3,4,1475,1476
71,2012901.xml,21,11,Ø,6.14,1.76,93.85,5.86,1.76,2.59,97.4,1171,10,6,5,1187,1186
72,2012967.xml,7,3,Ø,1.31,0.47,98.68,1.31,0.47,0.74,99.25,1478,4,0,3,1482,1485
73,2012968.xml,5,2,Ø,0.91,0.34,99.08,0.91,0.34,0.48,99.51,1438,2,0,3,1440,1443
74,page_00076.xml,28,15,Ø,8.52,2.26,91.47,7.95,2.24,3.51,96.48,1218,16,3,9,1237,1243
75,page_00073.xml,11,9,Ø,5.8,1.0,94.19,5.16,1.0,1.54,98.45,1088,6,0,5,1094,1099
76,2012930.xml,9,6,Ø,2.77,0.62,97.22,2.77,0.62,0.9,99.09,1432,4,2,3,1438,1439
77,2013000.xml,3,6,Ø,2.62,0.2,97.37,1.96,0.2,0.2,99.79,1439,0,1,2,1440,1441
78,2012942.xml,9,7,Ø,2.8,0.57,97.2,2.6,0.57,0.94,99.05,1569,6,2,1,1577,1576
79,page_107.xml,12,8,Ø,5.75,1.36,94.24,5.39,1.36,1.92,98.07,870,5,3,4,878,879
80,90_fee98_default.xml,29,23,514,11.38,2.15,88.61,10.39,2.14,3.24,96.75,1321,15,7,7,1343,1343
81,2013217.xml,15,15,Ø,6.41,1.01,93.58,5.98,1.01,1.54,98.45,1468,8,5,2,1481,1478
82,2012950.xml,4,5,Ø,2.73,0.34,97.26,2.18,0.34,0.51,99.48,1170,2,2,0,1174,1172
83,2012889.xml,20,11,Ø,6.28,1.73,93.71,6.28,1.73,2.67,97.32,1136,11,3,6,1150,1153
84,2012969.xml,5,6,Ø,2.58,0.34,97.41,2.15,0.34,0.48,99.51,1442,2,1,2,1445,1446
85,2012885.xml,8,4,Ø,5.12,1.58,94.87,5.12,1.58,1.97,98.02,498,2,4,2,504,502
86,214_de2b5_default.xml,23,21,Ø,9.63,1.64,90.36,9.17,1.64,2.69,97.3,1379,15,5,3,1399,1397
87,2012949.xml,7,8,Ø,3.7,0.49,96.29,3.24,0.49,0.64,99.35,1397,2,2,3,1401,1402
88,2012986.xml,6,10,Ø,4.09,0.38,95.9,3.07,0.38,0.38,99.61,1564,0,0,6,1564,1570
89,2012989.xml,6,10,Ø,4.48,0.4,95.51,3.58,0.4,0.53,99.46,1484,2,0,4,1486,1490
90,2012925.xml,5,3,9,1.32,0.33,98.67,1.1,0.33,0.53,99.46,1487,3,1,1,1491,1491
91,2012924.xml,7,7,Ø,2.99,0.47,97.0,2.56,0.47,0.61,99.38,1465,2,4,1,1471,1468
93,2012887.xml,17,12,Ø,9.3,2.0,90.69,8.52,2.0,2.93,97.06,833,8,6,3,847,844
94,2012932.xml,5,3,Ø,1.36,0.37,98.63,1.36,0.37,0.67,99.32,1317,4,0,1,1321,1322
95,2012914.xml,18,19,Ø,9.22,1.35,90.77,7.52,1.34,1.86,98.13,1319,7,3,8,1329,1334
96,204_89ed9_default.xml,21,21,Ø,10.93,1.68,89.06,9.63,1.67,2.46,97.53,1232,10,6,5,1248,1247
97,2012998.xml,5,6,Ø,2.41,0.31,97.58,2.01,0.31,0.37,99.62,1603,1,1,3,1605,1607
98,2012927.xml,2,3,Ø,1.27,0.13,98.72,1.06,0.13,0.2,99.79,1432,1,1,0,1434,1433
99,2012899.xml,4,3,Ø,1.59,0.33,98.4,1.59,0.33,0.42,99.57,1177,1,1,2,1179,1180
100,5_a1010_default.xml,37,20,Ø,10.86,3.14,89.13,10.05,3.09,4.66,95.33,1158,19,1,17,1178,1194
101,2012894.xml,29,13,Ø,6.77,2.39,93.22,6.51,2.36,3.5,96.49,1195,14,1,14,1210,1223
102,2012922.xml,26,17,Ø,7.62,1.71,92.37,7.39,1.7,2.68,97.31,1498,15,1,10,1514,1523
103,2012965.xml,5,3,Ø,1.23,0.31,98.76,1.02,0.31,0.44,99.55,1571,2,1,2,1574,1575
105,2012973.xml,21,14,Ø,5.76,1.32,94.23,4.93,1.31,1.87,98.12,1577,9,0,12,1586,1598
106,2012999.xml,5,6,Ø,2.56,0.34,97.43,1.92,0.34,0.47,99.52,1455,2,0,3,1457,1460
107,2012979.xml,4,5,1146,2.06,0.26,97.93,1.65,0.26,0.26,99.73,1519,0,2,2,1521,1521
108,2012929.xml,4,5,Ø,2.61,0.32,97.38,2.35,0.32,0.4,99.59,1228,1,0,3,1229,1232
109,2012920.xml,23,17,Ø,7.29,1.56,92.7,6.86,1.55,2.35,97.64,1460,12,1,10,1473,1482
110,2012906.xml,10,7,Ø,4.14,0.86,95.85,3.84,0.86,1.29,98.7,1147,5,0,5,1152,1157
111,284_bb953_default.xml,27,15,Ø,6.09,1.76,93.9,5.28,1.74,2.58,97.41,1517,13,0,14,1530,1544
112,2012938.xml,5,4,Ø,1.57,0.31,98.42,1.57,0.31,0.5,99.49,1568,3,0,2,1571,1573
113,486_8a0e8_default.xml,22,17,Ø,8.45,1.58,91.54,7.46,1.57,2.42,97.57,1375,12,2,8,1389,1395
114,2012975.xml,19,10,Ø,4.9,1.36,95.09,4.41,1.35,2.06,97.93,1384,10,1,8,1395,1402
115,2012921.xml,33,15,Ø,6.94,2.29,93.05,6.71,2.27,3.57,96.42,1416,19,2,12,1437,1447
116,2012961.xml,1,1,1,0.44,0.06,99.55,0.44,0.06,0.13,99.86,1528,1,0,0,1529,1529
117,2013288.xml,10,14,Ø,5.57,0.62,94.42,4.78,0.62,0.81,99.18,1587,3,2,5,1592,1595
118,2012902.xml,32,20,Ø,10.63,2.67,89.36,10.63,2.64,3.71,96.28,1178,13,4,15,1195,1206
119,2012952.xml,6,7,Ø,2.88,0.38,97.11,2.46,0.38,0.57,99.42,1556,3,1,2,1560,1561
120,2012931.xml,2,1,Ø,0.38,0.12,99.61,0.38,0.12,0.19,99.8,1564,1,0,1,1565,1566
121,2012918.xml,10,5,Ø,3.49,1.05,96.5,3.49,1.05,1.78,98.21,939,7,0,3,946,949
122,4_6c6d2_default.xml,12,8,Ø,6.25,1.41,93.75,6.25,1.41,2.23,97.76,837,7,2,3,846,847
123,page_102.xml,7,5,Ø,3.96,0.88,96.03,3.57,0.88,1.25,98.74,787,3,0,4,790,794
124,2012946.xml,8,5,Ø,2.05,0.51,97.94,1.85,0.51,0.76,99.23,1559,4,0,4,1563,1567
125,2012976.xml,6,4,Ø,1.7,0.41,98.29,1.49,0.41,0.61,99.38,1453,3,1,2,1457,1458
126,page_00493.xml,26,16,Ø,8.16,2.04,91.83,7.9,2.02,3.03,96.96,1257,13,2,11,1272,1281
127,2012984.xml,2,4,Ø,1.68,0.12,98.31,1.26,0.12,0.12,99.87,1592,0,0,2,1592,1594
128,page_103.xml,14,6,Ø,4.95,1.71,95.04,4.95,1.7,2.55,97.44,807,7,0,7,814,821
129,2012893.xml,14,11,Ø,6.17,1.17,93.82,5.89,1.16,1.57,98.42,1189,5,2,7,1196,1201
130,2012977.xml,8,6,Ø,2.59,0.56,97.4,2.16,0.56,0.84,99.15,1407,4,1,3,1412,1414
131,2012981.xml,4,7,Ø,2.99,0.25,97.0,2.35,0.25,0.25,99.74,1560,0,1,3,1561,1563
132,81_c9c48_default.xml,17,20,Ø,8.62,1.12,91.37,7.54,1.12,1.51,98.48,1500,6,6,5,1512,1511
133,2123062.xml,15,14,Ø,8.75,1.44,91.25,8.43,1.44,1.73,98.26,1025,3,9,3,1037,1031
134,page_100.xml,13,8,Ø,5.88,1.57,94.11,5.51,1.56,2.28,97.71,817,6,0,7,823,830
135,319_9ddef_default.xml,6,6,209,2.67,0.38,97.32,2.45,0.38,0.64,99.35,1546,4,1,1,1551,1551
136,2012886.xml,14,15,Ø,13.76,1.88,86.23,13.3,1.87,2.8,97.19,733,7,2,5,742,745
137,2012905.xml,27,17,Ø,10.3,2.43,89.69,10.0,2.41,3.56,96.43,1092,13,2,12,1107,1117
138,2012956.xml,7,8,Ø,3.25,0.45,96.74,2.64,0.44,0.51,99.48,1552,1,1,5,1554,1558
139,2012892.xml,10,9,844,5.0,0.85,95.0,4.72,0.85,1.02,98.97,1163,2,4,4,1169,1169
140,31_6add3_default.xml,1,1,1,1.96,0.31,98.03,1.96,0.31,0.62,99.37,317,1,0,0,318,318
141,2122892.xml,7,5,Ø,3.16,0.68,96.83,3.16,0.68,0.97,99.02,1020,3,4,0,1027,1023
142,2012996.xml,2,4,Ø,1.68,0.13,98.31,1.26,0.13,0.13,99.86,1495,0,0,2,1495,1497
143,page_108.xml,5,4,Ø,3.05,0.59,96.94,2.67,0.59,0.83,99.16,833,2,1,2,836,837
144,495_2893e_default.xml,20,13,Ø,5.77,1.39,94.22,5.55,1.38,2.06,97.93,1427,10,1,9,1438,1446
145,2012985.xml,15,8,Ø,3.46,0.96,96.53,3.03,0.96,1.53,98.46,1546,9,0,6,1555,1561
146,page_00002.xml,12,11,Ø,6.07,0.98,93.92,5.52,0.98,1.47,98.52,1207,6,1,5,1214,1218
147,2012959.xml,5,10,Ø,4.58,0.36,95.41,3.89,0.36,0.36,99.63,1364,0,2,3,1366,1367
148,2012980.xml,1,2,Ø,0.8,0.06,99.19,0.6,0.06,0.06,99.93,1586,0,0,1,1586,1587
149,page_00055.xml,15,5,Ø,2.59,1.24,97.4,2.59,1.23,1.89,98.1,1199,8,1,6,1208,1213
150,2012916.xml,15,14,Ø,5.88,1.0,94.11,5.46,1.0,1.79,98.2,1485,12,0,3,1497,1500
151,2012908.xml,16,12,Ø,16.66,3.21,83.33,15.97,3.17,4.54,95.45,488,7,2,7,497,502
152,2012995.xml,1,2,Ø,0.9,0.06,99.09,0.68,0.06,0.06,99.93,1469,0,0,1,1469,1470
153,page_105.xml,11,9,Ø,7.37,1.39,92.62,6.55,1.38,2.0,97.99,784,5,0,6,789,795
154,2012900.xml,13,8,Ø,4.41,1.11,95.58,4.14,1.1,1.61,98.38,1164,6,0,7,1170,1177
155,2012926.xml,2,1,Ø,0.44,0.12,99.55,0.44,0.12,0.19,99.8,1542,1,0,1,1543,1544
156,page_00098.xml,9,7,Ø,3.64,0.75,96.35,3.38,0.74,1.07,98.92,1194,4,1,4,1199,1202
157,2012954.xml,29,9,Ø,3.65,1.83,96.34,3.25,1.82,3.19,96.8,1560,22,1,6,1583,1588
158,488_6c491_default.xml,34,17,Ø,6.74,2.18,93.25,5.95,2.16,3.11,96.88,1537,15,3,16,1555,1568
159,2012933.xml,2,1,Ø,0.39,0.12,99.6,0.39,0.12,0.18,99.81,1606,1,1,0,1608,1607
160,2012993.xml,13,9,Ø,4.16,0.91,95.83,3.47,0.9,1.39,98.6,1419,7,0,6,1426,1432
161,2012974.xml,22,11,Ø,4.33,1.33,95.66,4.13,1.32,1.92,98.07,1634,10,2,10,1646,1654
162,2012978.xml,12,11,Ø,4.54,0.76,95.45,3.92,0.76,1.08,98.91,1554,5,3,4,1562,1563
163,2012941.xml,1,2,Ø,0.88,0.06,99.11,0.66,0.06,0.06,99.93,1445,0,0,1,1445,1446
164,2012915.xml,9,6,Ø,2.55,0.59,97.44,2.34,0.59,0.85,99.14,1512,4,0,5,1516,1521
165,page_010.xml,17,15,Ø,12.0,2.09,88.0,10.8,2.08,2.93,97.06,800,7,4,6,811,813
166,2012962.xml,10,4,Ø,1.69,0.64,98.3,1.48,0.64,0.96,99.03,1536,5,0,5,1541,1546
167,2012964.xml,3,5,262,1.97,0.19,98.02,1.58,0.19,0.25,99.74,1575,1,1,1,1577,1577
168,2012939.xml,6,5,493,2.71,0.5,97.28,2.71,0.5,0.84,99.15,1181,4,1,1,1186,1186
169,2012936.xml,7,6,Ø,2.4,0.44,97.59,2.0,0.44,0.62,99.37,1581,3,1,3,1585,1587
170,19_670a9_default.xml,10,11,Ø,6.04,0.82,93.95,5.49,0.82,1.23,98.76,1206,5,4,1,1215,1212
171,180_8a70d_default.xml,19,23,Ø,9.78,1.22,90.21,8.51,1.22,1.79,98.2,1536,9,4,6,1549,1551
172,page_104.xml,10,7,Ø,5.51,1.2,94.48,5.11,1.2,1.79,98.2,823,5,0,5,828,833
173,2012983.xml,15,12,Ø,5.04,0.94,94.95,4.62,0.94,1.51,98.48,1571,9,0,6,1580,1586
174,2012919.xml,138,69,Ø,32.39,10.83,67.6,29.81,10.36,14.9,85.09,1194,63,17,58,1274,1315
