,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
51,2012891.xml,10,14,Ø,8.04,0.86,91.95,6.89,0.86,1.2,98.79,1148,4,5,1,1157,1153
52,2012994.xml,18,20,Ø,9.61,1.3,90.38,7.93,1.29,1.86,98.13,1372,8,4,6,1384,1386
53,2012955.xml,69,23,Ø,9.74,4.78,90.25,9.11,4.76,8.41,91.58,1380,55,6,8,1441,1443
54,2012966.xml,10,10,Ø,4.21,0.66,95.78,4.21,0.66,0.92,99.07,1504,4,6,0,1514,1508
55,page_106.xml,12,9,Ø,7.62,1.55,92.37,7.62,1.55,2.44,97.55,761,7,5,0,773,768
56,2012898.xml,27,16,Ø,9.52,2.39,90.47,8.63,2.39,4.05,95.94,1099,19,7,1,1125,1119
57,62_cadb9_default.xml,131,63,Ø,28.37,9.06,71.62,25.22,8.98,14.89,85.1,1327,92,26,13,1445,1432
58,2012896.xml,23,11,Ø,6.87,2.04,93.12,5.93,2.03,3.52,96.47,1105,17,4,2,1126,1124
59,21301657.xml,109,64,Ø,18.49,4.61,81.5,17.48,4.59,7.77,92.22,2263,78,21,10,2362,2351
60,2012951.xml,13,13,Ø,5.82,0.87,94.17,5.82,0.87,1.28,98.71,1468,6,5,2,1479,1476
61,190_17c09_default.xml,61,61,Ø,28.63,4.2,71.36,25.58,4.2,6.16,93.83,1391,29,29,3,1449,1423
62,v2_bsb11203740_00025_full_full_0_default.xml,52,48,Ø,8.1,1.35,91.89,7.6,1.34,2.3,97.69,3800,37,6,9,3843,3846
63,2012934.xml,9,10,487,4.73,0.65,95.26,4.5,0.65,1.15,98.84,1368,7,1,1,1376,1376
64,2012982.xml,11,12,Ø,5.12,0.7,94.87,4.7,0.7,0.95,99.04,1551,4,6,1,1561,1556
66,2012960.xml,27,24,Ø,10.66,1.82,89.33,10.22,1.82,2.89,97.1,1455,16,6,5,1477,1476
67,page_101.xml,24,24,Ø,19.51,3.1,80.48,18.29,3.09,4.61,95.38,752,12,10,2,774,766
68,6289387.xml,47,28,Ø,14.14,3.76,85.85,12.12,3.74,6.22,93.77,1209,32,9,6,1250,1247
69,2012940.xml,29,14,Ø,5.83,1.87,94.16,5.41,1.86,3.26,96.73,1522,22,4,3,1548,1547
70,137_cab99_default.xml,59,61,Ø,28.63,4.14,71.36,25.58,4.13,6.33,93.66,1367,32,23,4,1422,1403
71,2012901.xml,27,14,Ø,8.23,2.35,91.76,7.64,2.35,3.81,96.18,1121,17,9,1,1147,1139
72,2012967.xml,41,18,Ø,8.0,2.89,92.0,7.55,2.89,5.29,94.7,1377,35,6,0,1418,1412
73,2012968.xml,25,16,Ø,7.72,1.82,92.27,7.0,1.82,3.05,96.94,1345,17,5,3,1367,1365
74,page_00076.xml,82,33,Ø,19.29,6.84,80.7,16.95,6.82,12.15,87.84,1120,68,10,4,1198,1192
75,page_00073.xml,27,13,612,8.6,2.54,91.39,7.94,2.53,4.29,95.7,1037,19,4,4,1060,1060
76,2012930.xml,11,13,Ø,6.46,0.79,93.53,5.47,0.79,1.15,98.84,1369,5,4,2,1378,1376
77,2013000.xml,4,4,6,1.87,0.28,98.12,1.64,0.28,0.43,99.56,1382,2,1,1,1385,1385
78,2012942.xml,36,17,Ø,7.29,2.4,92.7,6.43,2.39,4.23,95.76,1464,28,6,2,1498,1494
79,page_107.xml,18,16,Ø,11.76,2.13,88.23,11.02,2.13,3.19,96.8,824,9,9,0,842,833
80,90_fee98_default.xml,66,50,Ø,25.77,5.13,74.22,23.45,5.09,7.73,92.26,1229,35,22,9,1286,1273
81,2013217.xml,34,32,Ø,14.15,2.4,85.84,12.61,2.4,3.24,96.75,1382,12,17,5,1411,1399
82,2012950.xml,9,9,Ø,5.17,0.79,94.82,4.59,0.79,1.23,98.76,1120,5,3,1,1128,1126
83,2012889.xml,42,18,Ø,10.77,3.79,89.22,10.77,3.78,6.5,93.49,1067,31,9,2,1107,1100
84,2012969.xml,12,13,Ø,5.9,0.87,94.09,4.77,0.86,1.22,98.77,1370,5,4,3,1379,1378
85,2012885.xml,18,13,Ø,17.56,3.71,82.43,15.54,3.68,5.88,94.11,471,11,3,4,485,486
86,214_de2b5_default.xml,46,44,Ø,21.46,3.42,78.53,19.26,3.41,5.09,94.9,1301,23,20,3,1344,1327
87,2012949.xml,16,17,Ø,8.13,1.19,91.86,7.65,1.19,2.07,97.92,1326,12,4,0,1342,1338
88,2012986.xml,17,22,Ø,9.32,1.14,90.67,7.62,1.13,1.47,98.52,1479,5,5,7,1489,1491
89,2012989.xml,18,25,Ø,12.31,1.27,87.68,10.09,1.27,1.62,98.37,1397,5,5,8,1407,1410
90,2012925.xml,31,16,Ø,7.33,2.15,92.66,7.11,2.15,3.45,96.54,1408,19,10,2,1437,1429
91,2012924.xml,17,17,Ø,7.79,1.2,92.2,7.11,1.2,1.91,98.08,1393,10,6,1,1409,1404
93,2012887.xml,16,12,Ø,9.67,1.95,90.32,8.87,1.94,2.91,97.08,805,8,7,1,820,814
94,2012932.xml,21,15,Ø,7.28,1.66,92.71,6.55,1.66,2.84,97.15,1239,15,5,1,1259,1255
95,2012914.xml,25,17,Ø,8.71,1.97,91.28,7.17,1.96,3.05,96.94,1249,14,5,6,1268,1269
96,204_89ed9_default.xml,42,35,Ø,18.91,3.5,81.08,16.75,3.49,5.37,94.62,1159,23,18,1,1200,1183
97,2012998.xml,4,5,Ø,2.14,0.26,97.85,1.93,0.25,0.45,99.54,1535,3,0,1,1538,1539
98,2012927.xml,6,7,672,3.25,0.44,96.74,2.79,0.44,0.58,99.41,1357,2,2,2,1361,1361
99,2012899.xml,3,3,Ø,1.71,0.26,98.28,1.71,0.26,0.35,99.64,1130,1,2,0,1133,1131
100,5_a1010_default.xml,46,15,Ø,8.47,4.08,91.52,8.19,4.06,7.56,92.43,1085,41,1,4,1127,1130
101,2012894.xml,70,16,Ø,8.51,5.97,91.48,7.97,5.96,10.89,89.1,1103,61,7,2,1171,1166
102,2012922.xml,81,21,Ø,9.81,5.54,90.18,8.87,5.51,10.36,89.63,1387,75,0,6,1462,1468
103,2012965.xml,30,13,Ø,5.62,1.97,94.37,5.41,1.97,3.33,96.66,1489,21,9,0,1519,1510
105,2012973.xml,55,20,Ø,8.69,3.63,91.3,7.39,3.61,6.42,93.57,1466,44,5,6,1515,1516
106,2012999.xml,22,15,Ø,6.88,1.58,93.11,5.73,1.58,2.43,97.56,1369,12,6,4,1387,1385
107,2012979.xml,19,19,Ø,8.26,1.31,91.73,6.95,1.3,1.64,98.35,1437,5,6,8,1448,1450
108,2012929.xml,11,12,Ø,6.45,0.92,93.54,5.1,0.92,1.33,98.66,1183,5,2,4,1190,1192
109,2012920.xml,32,24,Ø,11.0,2.29,88.99,9.63,2.28,3.69,96.3,1370,20,7,5,1397,1395
110,2012906.xml,10,11,Ø,6.91,0.9,93.08,6.28,0.89,1.25,98.74,1103,4,4,2,1111,1109
111,284_bb953_default.xml,34,10,Ø,4.31,2.3,95.68,3.87,2.3,4.22,95.77,1444,29,2,3,1475,1476
112,2012938.xml,36,12,Ø,4.93,2.38,95.06,4.32,2.38,4.01,95.98,1473,25,10,1,1508,1499
113,486_8a0e8_default.xml,35,20,Ø,10.25,2.62,89.74,9.23,2.61,4.59,95.4,1304,27,2,6,1333,1337
114,2012975.xml,72,23,745,12.1,5.4,87.89,10.52,5.38,9.52,90.47,1266,58,7,7,1331,1331
115,2012921.xml,80,23,Ø,11.27,5.81,88.72,10.04,5.77,10.37,89.62,1305,67,4,9,1376,1381
116,2012961.xml,15,13,Ø,6.22,1.02,93.77,6.22,1.02,1.49,98.5,1455,7,8,0,1470,1462
