,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
38,2012990.xml,14,15,Ø,6.43,0.94,93.56,5.15,0.94,1.21,98.78,1467,4,3,7,1474,1478
39,2012972.xml,29,23,Ø,9.46,1.86,90.53,7.61,1.86,3.0,96.99,1528,18,8,3,1554,1549
40,6_32167_default.xml,25,12,347,7.18,2.25,92.81,6.28,2.24,4.09,95.9,1088,21,2,2,1111,1111
41,2012895.xml,42,10,Ø,5.91,3.73,94.08,5.32,3.71,6.13,93.86,1089,28,6,8,1123,1125
42,2013003.xml,6,10,Ø,5.46,0.51,94.53,4.37,0.5,0.67,99.32,1172,2,1,3,1175,1177
43,2012953.xml,5,5,Ø,2.21,0.34,97.78,2.21,0.34,0.61,99.38,1450,4,0,1,1454,1455
44,2012963.xml,15,8,Ø,3.84,1.17,96.15,3.36,1.17,1.95,98.04,1259,10,5,0,1274,1269
45,72_9304e_default.xml,53,53,Ø,23.98,3.58,76.01,20.36,3.57,4.97,95.02,1429,21,28,4,1478,1454
46,283_3e2b0_default.xml,30,13,Ø,5.75,2.24,94.24,5.08,2.24,3.93,96.06,1306,23,6,1,1335,1330
47,2012904.xml,4,4,Ø,2.35,0.35,97.64,2.35,0.35,0.53,99.46,1123,2,2,0,1127,1125
48,page_00008.xml,21,10,Ø,5.71,1.77,94.28,4.85,1.76,2.76,97.23,1170,12,2,7,1184,1189
49,2012945.xml,6,6,Ø,2.73,0.43,97.26,2.73,0.43,0.65,99.34,1374,3,2,1,1379,1378
50,2012957.xml,17,15,Ø,6.57,1.16,93.42,5.7,1.15,1.97,98.02,1449,12,2,3,1463,1464
51,2012891.xml,6,10,Ø,5.74,0.52,94.25,4.59,0.52,0.6,99.39,1142,1,4,1,1147,1144
52,2012994.xml,15,17,Ø,8.17,1.08,91.82,6.49,1.08,1.51,98.48,1369,6,2,7,1377,1382
