,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
1049,Montenay_btv1b8609568n_45.xml,5,4,Ø,6.66,1.47,93.33,6.66,1.47,2.05,97.94,335,2,1,2,338,339
1052,Labe_1555_btv1b86095588_43.xml,20,6,Ø,2.97,1.86,97.02,1.98,1.86,1.96,98.03,1050,1,19,0,1070,1051
1053,Epigrammata_1520_12_b82a4_default.xml,5,5,Ø,4.31,0.66,95.68,3.87,0.66,0.92,99.07,751,2,1,2,754,755
1054,desAutels_1550_bpt6k15272172_30.xml,2,2,Ø,1.35,0.22,98.64,1.35,0.22,0.34,99.65,879,1,0,1,880,881
1055,Sceve_1544_btv1b8609581h_63.xml,10,9,Ø,8.91,1.7,91.08,8.41,1.68,2.52,97.47,582,5,0,5,587,592
1056,Montenay_btv1b8609568n_27.xml,5,5,Ø,8.06,1.51,91.93,8.06,1.5,2.1,97.89,327,2,1,2,330,331
1057,Tyard_1549_btv1b8617188p_24.xml,8,5,Ø,4.09,1.12,95.9,4.09,1.12,1.68,98.31,704,4,0,4,708,712
1058,poetry_13982576.xml,11,14,Ø,7.07,0.84,92.92,6.31,0.83,1.29,98.7,1299,6,4,1,1309,1306
1060,Epigrammata_1520_9_989dd_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,777,0,0,0,777,777
1061,Marquets_1562_bpt6k1521180m_10.xml,7,5,Ø,4.46,1.05,95.53,4.46,1.05,1.5,98.49,659,3,1,3,663,665
1062,Apologia_1534_76_33a13_default.xml,2,3,Ø,1.72,0.17,98.27,1.43,0.17,0.26,99.73,1146,1,1,0,1148,1147
1063,Tyard_1549_btv1b8617188p_48.xml,3,3,Ø,2.43,0.41,97.56,2.43,0.41,0.54,99.45,726,1,0,2,727,729
1064,desAutels_1550_bpt6k15272172_12.xml,3,3,Ø,1.94,0.35,98.05,1.94,0.35,0.47,99.52,836,1,0,2,837,839
1065,Labe_1555_btv1b86095588_116.xml,13,10,Ø,4.78,1.14,95.21,4.78,1.13,1.57,98.42,1128,5,0,8,1133,1141
1066,Magny_1553_bpt6k8711906g_21.xml,1,1,Ø,1.02,0.18,98.97,1.02,0.18,0.18,99.81,539,0,1,0,540,539
1067,Guillet_1546_bpt6k3182270_89.xml,17,13,Ø,9.77,2.16,90.22,9.77,2.14,3.26,96.73,777,9,0,8,786,794
1068,Montenay_btv1b8609568n_209.xml,3,3,Ø,4.91,0.86,95.08,4.91,0.86,0.86,99.13,345,0,0,3,345,348
1069,T_M_Daneau_1_Tim_C2_2012967.xml,8,5,Ø,2.22,0.56,97.77,2.0,0.56,0.84,99.15,1413,4,1,3,1418,1420
1070,T_M_Daneau_1_Tim_C1_2012896.xml,16,4,Ø,2.5,1.42,97.5,2.5,1.41,2.2,97.79,1116,9,1,6,1126,1131
1071,desAutels_1550_bpt6k15272172_18.xml,2,2,Ø,1.52,0.26,98.47,1.52,0.26,0.26,99.73,745,0,0,2,745,747
1072,Guillet_1546_bpt6k3182270_13.xml,8,7,Ø,4.69,0.91,95.3,4.36,0.91,1.25,98.74,868,3,1,4,872,875
1073,Epigrammata_1520_33_8aee8_default.xml,1,1,1,0.7,0.11,99.29,0.7,0.11,0.22,99.77,879,1,0,0,880,880
1075,Labe_1555_btv1b86095588_25.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1059,0,0,0,1059,1059
1076,T_M_Daneau_1_Tim_C2_2012973.xml,22,14,Ø,6.08,1.45,93.91,5.43,1.44,2.02,97.97,1504,9,2,11,1515,1524
1077,Tyard_1549_btv1b8617188p_22.xml,12,8,Ø,5.97,1.71,94.02,5.59,1.7,2.41,97.58,692,5,1,6,698,703
1078,Montenay_btv1b8609568n_207.xml,3,3,Ø,5.17,0.88,94.82,5.17,0.87,1.16,98.83,339,1,0,2,340,342
1079,Guillet_1546_bpt6k3182270_56.xml,2,1,Ø,0.84,0.29,99.15,0.84,0.29,0.44,99.55,677,1,0,1,678,679
1082,Epigrammata_1520_10_1dff8_default.xml,3,3,575,2.58,0.38,97.41,2.15,0.38,0.51,99.48,771,1,1,1,773,773
1083,T_M_Daneau_1_Tim_C1_2012942.xml,12,13,Ø,5.57,0.8,94.42,4.72,0.8,1.19,98.8,1487,6,5,1,1498,1494
1084,Montenay_btv1b8609568n_49.xml,4,4,Ø,7.69,1.25,92.3,7.69,1.23,1.23,98.76,319,0,0,4,319,323
1085,Apologia_1534_56_bd994_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,65,0,0,0,65,65
1087,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_16.xml,4,2,Ø,0.92,0.29,99.07,0.92,0.29,0.43,99.56,1371,2,0,2,1373,1375
1090,Magny_1553_bpt6k8711906g_46.xml,1,1,Ø,0.59,0.09,99.4,0.59,0.09,0.09,99.9,1014,0,0,1,1014,1015
1092,Apologia_1534_72_44a88_default.xml,1,1,Ø,0.59,0.08,99.4,0.59,0.08,0.08,99.91,1115,0,0,1,1115,1116
1093,Magny_1553_bpt6k8711906g_39.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1069,0,0,0,1069,1069
1094,Montenay_btv1b8609568n_87.xml,1,1,Ø,1.58,0.29,98.41,1.58,0.29,0.29,99.7,336,0,0,1,336,337
1095,Sceve_1544_btv1b8609581h_10.xml,15,11,Ø,6.17,1.59,93.82,6.17,1.58,2.52,97.47,931,9,1,5,941,945
1096,Montenay_btv1b8609568n_91.xml,5,4,Ø,6.25,1.51,93.75,6.25,1.5,1.8,98.19,328,1,0,4,329,333
1097,T_M_Daneau_1_Tim_C1_2012933.xml,2,1,77,0.42,0.12,99.57,0.42,0.12,0.12,99.87,1542,0,1,1,1543,1543
1098,T_M_Daneau_1_Tim_C1_2012931.xml,4,3,Ø,1.22,0.26,98.77,1.22,0.26,0.46,99.53,1503,3,0,1,1506,1507
1100,Aretius_1-Tim_page_00238.xml,19,15,340,8.47,1.63,91.52,7.9,1.62,2.56,97.43,1149,11,4,4,1164,1164
1101,T_M_Daneau_1_Tim_C2_2012952.xml,9,9,629,3.94,0.6,96.05,3.5,0.6,0.8,99.19,1480,3,3,3,1486,1486
1103,Tyard_1549_btv1b8617188p_9.xml,5,4,Ø,2.83,0.61,97.16,2.83,0.61,0.98,99.01,809,3,0,2,812,814
1104,Apologia_1534_88_0c57b_default.xml,2,4,Ø,2.87,0.22,97.12,2.15,0.22,0.22,99.77,895,0,2,0,897,895
1105,Montenay_btv1b8609568n_29.xml,4,4,Ø,6.06,1.23,93.93,6.06,1.22,1.22,98.77,323,0,0,4,323,327
1107,Magny_1553_bpt6k8711906g_45.xml,6,4,Ø,2.01,0.55,97.98,2.01,0.55,0.73,99.26,1081,2,1,3,1084,1086
1108,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_24.xml,6,3,Ø,1.44,0.44,98.55,1.44,0.43,0.65,99.34,1359,3,1,2,1363,1364
1109,Marquets_1562_bpt6k1521180m_36.xml,2,2,Ø,1.51,0.25,98.48,1.51,0.25,0.25,99.74,795,0,0,2,795,797
1110,desRoches_1585_bpt6k706947_8.xml,3,1,Ø,1.16,0.59,98.83,1.16,0.59,0.78,99.21,504,1,0,2,505,507
1111,Epigrammata_1520_52_3627d_default.xml,3,2,Ø,1.85,0.43,98.14,1.85,0.43,0.72,99.27,687,2,0,1,689,690
1112,Montenay_btv1b8609568n_31.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,321,0,0,0,321,321
1114,Montenay_btv1b8609568n_43.xml,4,3,Ø,5.08,1.22,94.91,5.08,1.21,1.52,98.47,325,1,1,2,327,328
1115,Epigrammata_1520_14_8e3a0_default.xml,1,2,Ø,1.53,0.11,98.46,1.15,0.11,0.11,99.88,871,0,0,1,871,872
1116,Sceve_1544_btv1b8609581h_49.xml,22,13,Ø,7.22,2.3,92.77,6.94,2.27,3.09,96.9,947,8,1,13,956,968
1117,Tyard_1549_btv1b8617188p_89.xml,2,2,Ø,1.68,0.29,98.31,1.68,0.29,0.44,99.55,673,1,0,1,674,675
1118,Magny_1553_bpt6k8711906g_43.xml,5,4,Ø,2.15,0.48,97.84,2.15,0.48,0.67,99.32,1036,2,0,3,1038,1041
1119,Tyard_1549_btv1b8617188p_86.xml,2,1,Ø,0.86,0.3,99.13,0.86,0.3,0.45,99.54,663,1,0,1,664,665
1120,T_M_Daneau_1_Tim_C1_2012920.xml,22,15,Ø,6.88,1.57,93.11,6.42,1.56,2.41,97.58,1382,12,3,7,1397,1401
1121,Labe_1555_btv1b86095588_55.xml,18,4,Ø,1.93,1.57,98.06,0.96,1.57,1.57,98.42,1122,0,18,0,1140,1122
1122,T_M_Daneau_1_Tim_C1_2012889.xml,24,12,Ø,7.18,2.16,92.81,6.88,2.15,3.13,96.86,1090,11,6,7,1107,1108
1123,desAutels_1550_bpt6k15272172_21.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,835,0,0,0,835,835
1124,desAutels_1550_bpt6k15272172_9.xml,1,1,Ø,0.62,0.11,99.37,0.62,0.11,0.11,99.88,892,0,0,1,892,893
1126,Magny_1553_bpt6k8711906g_61.xml,1,1,Ø,0.54,0.09,99.45,0.54,0.09,0.09,99.9,1051,0,1,0,1052,1051
