,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
615,Magny_1553_bpt6k8711906g_65.xml,4,1,Ø,0.48,0.35,99.51,0.48,0.35,0.53,99.46,1127,2,2,0,1131,1129
616,Marquets_1562_bpt6k1521180m_23.xml,8,12,Ø,5.63,0.64,94.36,4.69,0.64,0.8,99.19,1228,2,1,5,1231,1235
617,desAutels_1550_bpt6k15272172_22.xml,2,2,Ø,1.41,0.25,98.58,1.41,0.25,0.38,99.61,786,1,1,0,788,787
618,Labe_1555_btv1b86095588_111.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1177,0,0,0,1177,1177
619,Guillet_1546_bpt6k3182270_21.xml,5,4,Ø,2.68,0.65,97.31,2.68,0.65,1.04,98.95,760,3,2,0,765,763
621,Montenay_btv1b8609568n_35.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,342,0,0,0,342,342
622,Labe_1555_btv1b86095588_27.xml,22,7,Ø,3.16,1.85,96.83,2.03,1.85,1.93,98.06,1164,1,21,0,1186,1165
623,Bucer_Eph_b_204_89ed9_default.xml,20,20,Ø,10.41,1.59,89.58,9.63,1.58,2.53,97.46,1239,12,3,5,1254,1256
624,Apologia_1534_89_ddfff_default.xml,12,11,Ø,6.39,1.21,93.6,5.81,1.2,1.9,98.09,981,7,3,2,991,990
625,Sceve_1544_btv1b8609581h_72.xml,3,3,228,1.65,0.29,98.34,1.38,0.29,0.39,99.6,1010,1,1,1,1012,1012
626,Labe_1555_btv1b86095588_114.xml,1,1,Ø,0.5,0.09,99.49,0.5,0.09,0.09,99.9,1059,0,1,0,1060,1059
627,Sceve_1544_btv1b8609581h_32.xml,7,7,Ø,4.37,0.72,95.62,4.06,0.71,0.92,99.07,968,2,1,4,971,974
628,T_M_Daneau_1_Tim_C1_2012888.xml,3,3,Ø,1.63,0.25,98.36,1.63,0.25,0.25,99.74,1162,0,3,0,1165,1162
629,Montenay_btv1b8609568n_119.xml,2,2,2,2.98,0.54,97.01,2.98,0.54,1.07,98.92,368,2,0,0,370,370
631,Magny_1553_bpt6k8711906g_54.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1084,0,0,0,1084,1084
632,desRoches_1585_bpt6k706947_18.xml,2,3,Ø,2.12,0.25,97.87,1.77,0.25,0.38,99.61,783,1,1,0,785,784
633,desAutels_1550_bpt6k15272172_47.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,758,0,0,0,758,758
