,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
456,T_M_Daneau_1_Tim_C2_2012953.xml,11,11,Ø,4.52,0.71,95.47,4.52,0.71,1.17,98.82,1519,7,3,1,1529,1527
458,Montenay_btv1b8609568n_5.xml,1,1,1,4.76,0.7,95.23,4.76,0.7,1.41,98.58,140,1,0,0,141,141
459,Sceve_1544_btv1b8609581h_14.xml,18,15,Ø,8.52,1.79,91.47,8.52,1.78,2.95,97.04,991,12,2,4,1005,1007
460,Ad_Leonem_1514_4_760bb_default.xml,12,19,Ø,12.92,1.31,87.07,10.54,1.31,1.64,98.35,900,3,9,0,912,903
463,Guillet_1546_bpt6k3182270_68.xml,5,7,Ø,8.64,1.06,91.35,7.4,1.06,1.69,98.3,465,3,0,2,468,470
464,Labe_1555_btv1b86095588_61.xml,21,6,Ø,2.8,1.7,97.19,1.63,1.7,1.7,98.29,1208,0,21,0,1229,1208
465,Labe_1555_btv1b86095588_104.xml,12,10,Ø,4.9,1.04,95.09,4.9,1.04,1.65,98.34,1137,7,2,3,1146,1147
466,Apologia_1534_31_8e2ee_default.xml,30,31,Ø,16.66,2.31,83.33,15.05,2.3,3.37,96.62,1271,14,11,5,1296,1290
467,T_M_Daneau_1_Tim_C1_2012943.xml,31,17,Ø,7.02,2.01,92.97,6.19,2.01,3.42,96.57,1509,22,5,4,1536,1535
468,Labe_1555_btv1b86095588_97.xml,23,8,Ø,3.63,1.89,96.36,2.5,1.89,2.05,97.94,1192,2,21,0,1215,1194
469,Montenay_btv1b8609568n_59.xml,2,2,2,3.22,0.57,96.77,3.22,0.57,1.13,98.86,348,2,0,0,350,350
470,Marquets_1562_bpt6k1521180m_31.xml,10,13,Ø,11.01,1.47,88.98,9.32,1.47,2.05,97.94,669,4,5,1,678,674
471,desRoches_1585_bpt6k706947_60.xml,9,7,Ø,3.82,0.89,96.17,3.82,0.88,1.47,98.52,1003,6,2,1,1011,1010
472,Montenay_btv1b8609568n_193.xml,10,9,231,16.98,3.04,83.01,16.98,3.03,5.41,94.58,319,8,1,1,328,328
473,Tyard_1549_btv1b8617188p_28.xml,21,11,Ø,7.33,2.6,92.66,7.33,2.57,3.9,96.09,795,11,1,9,807,815
474,Marquets_1562_bpt6k1521180m_49.xml,13,10,Ø,4.21,0.97,95.78,4.21,0.97,1.56,98.43,1325,8,1,4,1334,1337
475,Guillet_1546_bpt6k3182270_101.xml,3,3,Ø,6.81,1.28,93.18,6.81,1.28,2.13,97.86,230,2,1,0,233,232
476,Labe_1555_btv1b86095588_102.xml,24,18,Ø,9.18,2.11,90.81,8.41,2.11,2.98,97.01,1111,10,14,0,1135,1121
477,Sceve_1544_btv1b8609581h_67.xml,18,13,Ø,11.3,2.94,88.69,11.3,2.92,4.98,95.01,598,13,0,5,611,616
478,Apologia_1534_69_5ab43_default.xml,29,31,Ø,16.14,2.42,83.85,13.8,2.41,3.81,96.18,1172,17,7,5,1196,1194
479,Magny_1553_bpt6k8711906g_44.xml,1,1,1,0.53,0.09,99.46,0.53,0.09,0.18,99.81,1093,1,0,0,1094,1094
480,T_M_Daneau_1_Tim_C1_2012922.xml,81,21,Ø,9.41,5.35,90.58,8.52,5.32,10.01,89.98,1439,75,0,6,1514,1520
481,T_M_Daneau_1_Tim_C1_2012903.xml,24,27,Ø,15.16,2.04,84.83,13.76,2.04,2.97,97.02,1151,11,11,2,1173,1164
483,Guillet_1546_bpt6k3182270_51.xml,8,6,Ø,4.34,1.08,95.65,4.34,1.08,1.88,98.11,731,6,0,2,737,739
484,desRoches_1585_bpt6k706947_3.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,10,0,0,0,10,10
485,Sceve_1544_btv1b8609581h_73.xml,29,22,Ø,12.94,2.96,87.05,12.64,2.93,4.72,95.27,959,18,1,10,978,987
486,Labe_1555_btv1b86095588_75.xml,22,6,Ø,2.8,1.81,97.19,1.86,1.81,1.98,98.01,1189,2,20,0,1211,1191
487,Sceve_1544_btv1b8609581h_89.xml,30,21,Ø,11.93,2.96,88.06,11.64,2.93,5.04,94.95,991,22,0,8,1013,1021
488,desRoches_1585_bpt6k706947_35.xml,56,48,Ø,26.81,5.51,73.18,23.74,5.47,9.05,90.94,967,38,10,8,1015,1013
489,Montenay_btv1b8609568n_153.xml,4,4,4,6.89,1.2,93.1,6.89,1.2,2.38,97.61,329,4,0,0,333,333
490,Apologia_1534_55_75e0e_default.xml,30,25,Ø,17.98,3.11,82.01,16.18,3.1,4.53,95.46,937,14,12,4,963,955
491,Tyard_1549_btv1b8617188p_16.xml,2,2,Ø,1.63,0.27,98.36,1.63,0.27,0.4,99.59,730,1,1,0,732,731
493,Montenay_btv1b8609568n_87.xml,5,5,5,7.81,1.44,92.18,7.81,1.44,2.87,97.12,340,5,0,0,345,345
495,T_M_Daneau_1_Tim_C2_2012977.xml,36,29,Ø,12.55,2.54,87.44,11.25,2.54,4.27,95.72,1380,25,7,4,1412,1409
496,Guillet_1546_bpt6k3182270_71.xml,8,7,Ø,8.75,1.67,91.25,8.75,1.67,2.91,97.08,470,6,2,0,478,476
497,Guillet_1546_bpt6k3182270_27.xml,37,16,Ø,13.11,5.41,86.88,11.06,5.38,7.25,92.74,650,13,20,4,683,667
498,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_18.xml,13,11,1178,5.26,0.93,94.73,5.02,0.93,1.57,98.42,1377,9,2,2,1388,1388
499,Labe_1555_btv1b86095588_107.xml,24,7,Ø,3.19,2.0,96.8,2.28,2.0,2.25,97.74,1174,3,21,0,1198,1177
500,Apologia_1534_83_5edd8_default.xml,35,23,Ø,12.36,2.9,87.63,11.29,2.88,4.58,95.41,1179,21,5,9,1205,1209
501,Magny_1553_bpt6k8711906g_40.xml,2,3,Ø,1.68,0.19,98.31,1.4,0.19,0.28,99.71,1044,1,0,1,1045,1046
502,Montenay_btv1b8609568n_181.xml,6,6,Ø,9.52,1.73,90.47,9.52,1.73,3.15,96.84,340,5,1,0,346,345
503,desAutels_1550_bpt6k15272172_15.xml,3,2,Ø,1.12,0.3,98.87,1.12,0.3,0.5,99.49,993,2,0,1,995,996
504,Labe_1555_btv1b86095588_20.xml,8,6,Ø,4.68,1.23,95.31,4.29,1.22,1.84,98.15,643,4,1,3,648,650
505,Labe_1555_btv1b86095588_119.xml,18,9,Ø,4.2,1.52,95.79,3.97,1.52,2.2,97.79,1159,8,10,0,1177,1167
507,Magny_1553_bpt6k8711906g_29.xml,4,4,Ø,3.53,0.66,96.46,3.53,0.66,1.16,98.83,598,3,1,0,602,601
508,Guillet_1546_bpt6k3182270_56.xml,4,3,Ø,2.54,0.56,97.45,2.54,0.56,0.99,99.0,701,3,0,1,704,705
509,Tyard_1549_btv1b8617188p_47.xml,7,6,Ø,4.76,0.98,95.23,4.36,0.97,1.53,98.46,708,4,1,2,713,714
510,Sceve_1544_btv1b8609581h_49.xml,28,20,Ø,11.04,2.83,88.95,11.04,2.8,4.47,95.52,971,17,0,11,988,999
511,Labe_1555_btv1b86095588_118.xml,10,10,1087,4.67,0.84,95.32,3.97,0.84,1.18,98.81,1175,4,3,3,1182,1182
512,T_M_Daneau_1_Tim_C2_2012973.xml,57,21,Ø,8.64,3.59,91.35,7.4,3.58,6.38,93.61,1535,46,5,6,1586,1587
513,T_M_Daneau_1_Tim_C1_2012916.xml,30,25,Ø,10.5,2.0,89.49,9.03,1.99,3.24,96.75,1473,19,5,6,1497,1498
514,Labe_1555_btv1b86095588_69.xml,24,6,Ø,2.77,2.03,97.22,1.85,2.03,2.37,97.62,1153,4,20,0,1177,1157
516,Montenay_btv1b8609568n_145.xml,7,7,7,11.29,2.04,88.7,11.29,2.04,4.05,95.94,335,7,0,0,342,342
517,Montenay_btv1b8609568n_173.xml,6,6,Ø,9.37,1.69,90.62,9.37,1.69,3.09,96.9,347,5,1,0,353,352
518,Magny_1553_bpt6k8711906g_57.xml,3,4,Ø,2.06,0.26,97.93,1.8,0.26,0.44,99.55,1114,2,0,1,1116,1117
519,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_19.xml,26,23,Ø,10.4,1.84,89.59,9.04,1.83,2.74,97.25,1389,13,10,3,1412,1405
520,Megander_Eph_page_108.xml,19,19,Ø,14.5,2.27,85.49,12.59,2.27,2.98,97.01,817,6,13,0,836,823
521,Magny_1553_bpt6k8711906g_27.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,565,0,0,0,565,565
522,Guillet_1546_bpt6k3182270_20.xml,17,14,Ø,10.44,2.31,89.55,10.44,2.3,4.17,95.82,719,14,0,3,733,736
523,Labe_1555_btv1b86095588_39.xml,22,6,Ø,2.92,1.98,97.07,1.95,1.98,2.15,97.84,1089,2,20,0,1111,1091
524,Tyard_1549_btv1b8617188p_78.xml,10,6,Ø,4.19,1.28,95.8,4.19,1.27,2.03,97.96,775,6,0,4,781,785
525,Marquets_1562_bpt6k1521180m_8.xml,17,12,Ø,6.09,1.42,93.9,6.09,1.41,1.99,98.0,1186,7,0,10,1193,1203
526,Tyard_1549_btv1b8617188p_65.xml,5,5,Ø,4.0,0.65,96.0,4.0,0.65,0.91,99.08,757,2,1,2,760,761
527,Labe_1555_btv1b86095588_113.xml,12,11,Ø,5.47,1.01,94.52,5.47,1.0,1.84,98.15,1177,10,0,2,1187,1189
529,desRoches_1585_bpt6k706947_71.xml,2,2,2,1.3,0.21,98.69,1.3,0.21,0.43,99.56,911,2,0,0,913,913
530,Aretius_1-Tim_page_00469.xml,10,10,Ø,7.29,1.08,92.7,7.29,1.08,1.62,98.37,911,5,3,2,919,918
531,Sceve_1544_btv1b8609581h_85.xml,23,15,Ø,8.33,2.29,91.66,8.33,2.27,3.64,96.35,986,14,1,8,1001,1008
532,Montenay_btv1b8609568n_167.xml,7,6,Ø,10.52,2.12,89.47,10.52,2.12,3.9,96.09,323,6,0,1,329,330
533,Epigrammata_1520_9_989dd_default.xml,6,5,Ø,4.31,0.73,95.68,3.87,0.73,1.1,98.89,806,3,2,1,811,810
534,desRoches_1585_bpt6k706947_59.xml,7,9,Ø,5.59,0.7,94.4,4.96,0.7,1.1,98.89,989,4,1,2,994,995
535,Montenay_btv1b8609568n_47.xml,3,3,Ø,5.0,0.86,95.0,5.0,0.86,1.44,98.55,343,2,0,1,345,346
536,Montenay_btv1b8609568n_117.xml,9,6,Ø,9.23,2.76,90.76,9.23,2.75,4.84,95.15,318,7,0,2,325,327
537,Sceve_1544_btv1b8609581h_99.xml,10,7,Ø,6.54,1.62,93.45,6.54,1.61,2.72,97.27,610,7,0,3,617,620
538,Montenay_btv1b8609568n_23.xml,4,5,Ø,7.93,1.1,92.06,7.14,1.09,1.37,98.62,361,1,1,2,363,364
539,Ad_Leonem_1514_3_615f0_default.xml,16,17,Ø,11.97,1.59,88.02,11.61,1.59,3.07,96.92,985,15,1,0,1001,1000
540,Epigrammata_1520_33_8aee8_default.xml,9,12,Ø,8.45,0.98,91.54,7.04,0.98,1.31,98.68,903,3,5,1,911,907
541,Epigrammata_1520_4_3fb60_default.xml,15,15,Ø,12.6,1.94,87.39,10.5,1.93,2.7,97.29,760,6,7,2,773,768
542,T_M_Daneau_1_Tim_C2_2012996.xml,13,17,Ø,7.14,0.86,92.85,5.88,0.86,1.26,98.73,1485,6,4,3,1495,1494
543,desAutels_1550_bpt6k15272172_8.xml,1,1,1,0.65,0.1,99.34,0.65,0.1,0.21,99.78,915,1,0,0,916,916
544,T_M_Daneau_1_Tim_C2_2012959.xml,20,17,Ø,7.79,1.46,92.2,6.65,1.45,2.39,97.6,1351,13,2,5,1366,1369
