,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
73,T_M_Daneau_1_Tim_C2_2012985.xml,16,12,Ø,5.35,1.07,94.64,4.68,1.06,1.6,98.39,1481,8,1,7,1490,1496
74,T_M_Daneau_1_Tim_C1_2012922.xml,28,17,Ø,7.94,1.91,92.05,7.71,1.9,3.04,96.95,1444,17,1,10,1462,1471
75,T_M_Daneau_1_Tim_C2_2012950.xml,3,4,Ø,2.29,0.26,97.7,1.72,0.26,0.35,99.64,1125,1,2,0,1128,1126
76,T_M_Daneau_1_Tim_C1_2012917.xml,15,9,Ø,4.41,1.13,95.58,3.92,1.13,1.58,98.41,1310,6,1,8,1317,1324
77,T_M_Daneau_1_Tim_C1_2012945.xml,2,3,186,1.36,0.14,98.63,1.14,0.14,0.14,99.85,1378,0,1,1,1379,1379
78,T_M_Daneau_1_Tim_C2_2012988.xml,9,9,Ø,4.07,0.63,95.92,3.61,0.63,0.98,99.01,1405,5,0,4,1410,1414
79,T_M_Daneau_1_Tim_C1_2012886.xml,8,4,Ø,3.88,1.11,96.11,3.88,1.11,1.66,98.33,712,4,1,3,717,719
80,T_M_Daneau_1_Tim_C2_2012990.xml,8,9,Ø,3.86,0.54,96.13,3.21,0.53,0.6,99.39,1476,1,1,6,1478,1483
81,T_M_Daneau_1_Tim_C2_2012983.xml,16,13,Ø,5.77,1.05,94.22,5.33,1.05,1.63,98.36,1506,9,2,5,1517,1520
82,T_M_Daneau_1_Tim_C2_2012981.xml,7,11,Ø,5.09,0.46,94.9,3.93,0.46,0.46,99.53,1486,0,4,3,1490,1489
83,Daneau_1-Tim_6_32167_default.xml,20,10,Ø,5.98,1.82,94.01,5.98,1.8,2.7,97.29,1086,10,0,10,1096,1106
84,T_M_Daneau_1_Tim_C2_2012959.xml,2,4,827,1.91,0.15,98.08,1.43,0.15,0.15,99.84,1299,0,1,1,1300,1300
85,T_M_Daneau_1_Tim_C1_2012930.xml,11,12,Ø,5.97,0.79,94.02,4.97,0.79,1.15,98.84,1369,5,4,2,1378,1376
86,T_M_Daneau_1_Tim_C2_2012999.xml,10,8,Ø,3.66,0.72,96.33,2.75,0.71,1.07,98.92,1380,5,2,3,1387,1388
87,T_M_Daneau_1_Tim_C1_2012887.xml,15,10,Ø,8.06,1.82,91.93,7.25,1.82,2.54,97.45,808,6,6,3,820,817
88,T_M_Daneau_1_Tim_C2_2013001.xml,3,3,218,1.34,0.21,98.65,1.12,0.21,0.28,99.71,1390,1,1,1,1392,1392
89,T_M_Daneau_1_Tim_C1_2012892.xml,9,7,Ø,4.02,0.79,95.97,4.02,0.79,1.05,98.94,1124,3,4,2,1131,1129
90,T_M_Daneau_1_Tim_C2_2012965.xml,7,6,1115,2.59,0.46,97.4,2.16,0.46,0.65,99.34,1514,3,2,2,1519,1519
91,Daneau_1-Tim_5_a1010_default.xml,35,17,Ø,9.6,3.1,90.39,9.03,3.06,4.44,95.55,1108,16,3,16,1127,1140
92,T_M_Daneau_1_Tim_C1_2012928.xml,14,8,Ø,3.7,1.02,96.29,3.47,1.02,1.6,98.39,1351,8,1,5,1360,1364
93,T_M_Daneau_1_Tim_C2_2012971.xml,6,3,1171,1.53,0.46,98.46,1.28,0.46,0.61,99.38,1296,2,2,2,1300,1300
94,T_M_Daneau_1_Tim_C2_2012998.xml,4,4,Ø,1.71,0.26,98.28,1.5,0.25,0.38,99.61,1536,2,0,2,1538,1540
95,T_M_Daneau_1_Tim_C1_2012914.xml,12,7,Ø,3.58,0.94,96.41,3.33,0.94,1.33,98.66,1261,5,2,5,1268,1271
96,T_M_Daneau_1_Tim_C1_2012907.xml,38,17,Ø,9.94,3.37,90.05,9.35,3.33,5.23,94.76,1101,22,4,12,1127,1135
97,T_M_Daneau_1_Tim_C1_2012941.xml,4,6,989,2.77,0.28,97.22,2.31,0.28,0.43,99.56,1390,2,1,1,1393,1393
98,Daneau_1-Tim_32_e329e_default.xml,19,11,Ø,4.93,1.3,95.06,4.93,1.29,2.04,97.95,1445,11,0,8,1456,1464
99,T_M_Daneau_1_Tim_C1_2012934.xml,5,7,Ø,3.31,0.36,96.68,2.84,0.36,0.58,99.41,1373,3,0,2,1376,1378
100,T_M_Daneau_1_Tim_C1_2012899.xml,5,4,Ø,2.28,0.44,97.71,2.28,0.44,0.52,99.47,1131,1,1,3,1133,1135
101,T_M_Daneau_1_Tim_C2_2012967.xml,8,5,Ø,2.22,0.56,97.77,2.0,0.56,0.84,99.15,1413,4,1,3,1418,1420
102,T_M_Daneau_1_Tim_C1_2012896.xml,16,4,Ø,2.5,1.42,97.5,2.5,1.41,2.2,97.79,1116,9,1,6,1126,1131
103,T_M_Daneau_1_Tim_C2_2012973.xml,22,14,Ø,6.08,1.45,93.91,5.43,1.44,2.02,97.97,1504,9,2,11,1515,1524
104,T_M_Daneau_1_Tim_C1_2012942.xml,12,13,Ø,5.57,0.8,94.42,4.72,0.8,1.19,98.8,1487,6,5,1,1498,1494
105,T_M_Daneau_1_Tim_C1_2012933.xml,2,1,77,0.42,0.12,99.57,0.42,0.12,0.12,99.87,1542,0,1,1,1543,1543
