,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
52,2012891.xml,3,3,Ø,1.66,0.25,98.33,1.66,0.25,0.25,99.74,1175,0,2,1,1177,1176
53,2012941.xml,1,2,Ø,0.88,0.06,99.11,0.66,0.06,0.06,99.93,1444,0,0,1,1444,1445
54,2012977.xml,6,6,641,2.59,0.42,97.4,2.16,0.42,0.56,99.43,1407,2,2,2,1411,1411
55,2012945.xml,2,3,2,1.29,0.13,98.7,1.07,0.13,0.27,99.72,1435,2,0,0,1437,1437
56,2012890.xml,3,5,Ø,3.06,0.25,96.93,2.45,0.25,0.34,99.65,1167,1,0,2,1168,1170
57,2012918.xml,2,2,Ø,1.39,0.21,98.6,1.39,0.21,0.31,99.68,943,1,1,0,945,944
58,2012943.xml,7,7,Ø,2.89,0.45,97.1,2.68,0.45,0.58,99.41,1531,2,3,2,1536,1535
59,2012908.xml,7,7,Ø,9.72,1.41,90.27,9.02,1.4,1.41,98.58,490,0,3,4,493,494
60,2012951.xml,2,4,Ø,1.71,0.12,98.28,1.28,0.12,0.12,99.87,1553,0,2,0,1555,1553
61,2012969.xml,3,5,812,2.15,0.2,97.84,1.72,0.2,0.27,99.72,1448,1,1,1,1450,1450
62,2012983.xml,6,7,Ø,2.94,0.37,97.05,2.52,0.37,0.5,99.49,1583,2,1,3,1586,1588
63,2012903.xml,9,9,Ø,5.05,0.76,94.94,4.49,0.76,1.02,98.97,1164,3,6,0,1173,1167
64,2012893.xml,4,5,Ø,2.8,0.33,97.19,2.52,0.33,0.41,99.58,1190,1,2,1,1193,1192
65,2012967.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1474,0,0,0,1474,1474
66,2012939.xml,3,3,Ø,1.63,0.25,98.36,1.63,0.25,0.41,99.58,1188,2,1,0,1191,1190
67,2012982.xml,1,2,Ø,0.82,0.06,99.17,0.61,0.06,0.06,99.93,1595,0,0,1,1595,1596
68,2012997.xml,5,6,550,2.55,0.32,97.44,2.34,0.32,0.51,99.48,1551,3,1,1,1555,1555
69,2012925.xml,3,3,Ø,1.32,0.2,98.67,1.1,0.2,0.33,99.66,1487,2,1,0,1490,1489
70,495_2893e_default.xml,4,5,244,2.22,0.27,97.77,2.0,0.27,0.41,99.58,1430,2,1,1,1433,1433
71,2012978.xml,4,6,Ø,2.47,0.25,97.52,1.85,0.25,0.32,99.67,1556,1,2,1,1559,1558
72,2012933.xml,2,1,Ø,0.39,0.12,99.6,0.39,0.12,0.18,99.81,1602,1,1,0,1604,1603
73,2012986.xml,6,10,Ø,4.09,0.38,95.9,3.07,0.38,0.38,99.61,1565,0,0,6,1565,1571
74,6_32167_default.xml,4,5,Ø,2.85,0.34,97.14,2.57,0.34,0.52,99.47,1149,2,2,0,1153,1151
75,2013001.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1435,0,0,0,1435,1435
76,2012921.xml,13,8,Ø,3.7,0.89,96.29,3.47,0.89,1.44,98.55,1435,8,3,2,1446,1445
77,2012895.xml,3,4,Ø,2.27,0.25,97.72,1.98,0.25,0.42,99.57,1159,2,0,1,1161,1162
78,319_9ddef_default.xml,4,5,Ø,2.23,0.25,97.76,2.0,0.25,0.45,99.54,1546,3,1,0,1550,1549
79,2012942.xml,5,5,Ø,2.0,0.31,98.0,1.79,0.31,0.44,99.55,1575,2,3,0,1580,1577
80,2012981.xml,4,7,Ø,2.99,0.25,97.0,2.35,0.25,0.25,99.74,1560,0,1,3,1561,1563
81,2012968.xml,1,1,Ø,0.45,0.06,99.54,0.45,0.06,0.06,99.93,1439,0,0,1,1439,1440
82,2012956.xml,5,8,Ø,3.25,0.32,96.74,2.64,0.32,0.32,99.67,1552,0,1,4,1553,1556
83,2012923.xml,3,4,Ø,1.58,0.18,98.41,1.38,0.18,0.31,99.68,1579,2,1,0,1582,1581
84,2012913.xml,2,1,Ø,0.78,0.24,99.21,0.78,0.24,0.36,99.63,816,1,1,0,818,817
85,2012929.xml,4,5,Ø,2.61,0.32,97.38,2.35,0.32,0.4,99.59,1231,1,0,3,1232,1235
86,2012885.xml,6,3,Ø,3.84,1.17,96.15,3.84,1.17,1.37,98.62,505,1,4,1,510,507
87,2012887.xml,13,9,Ø,6.97,1.54,93.02,6.2,1.54,2.13,97.86,828,5,6,2,839,835
88,2012953.xml,1,1,1,0.41,0.06,99.58,0.41,0.06,0.13,99.86,1532,1,0,0,1533,1533
89,2012920.xml,9,11,Ø,4.72,0.61,95.27,4.29,0.6,0.94,99.05,1467,5,1,3,1473,1475
90,2012984.xml,2,4,Ø,1.68,0.12,98.31,1.26,0.12,0.12,99.87,1586,0,0,2,1586,1588
91,2012960.xml,3,3,3,1.28,0.19,98.71,1.28,0.19,0.38,99.61,1536,3,0,0,1539,1539
93,2012944.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1531,0,0,0,1531,1531
94,2012934.xml,2,2,2,0.9,0.13,99.09,0.9,0.13,0.27,99.72,1427,2,0,0,1429,1429
95,2012962.xml,2,3,Ø,1.27,0.13,98.72,1.05,0.12,0.19,99.8,1537,1,0,1,1538,1539
96,32_e329e_default.xml,8,11,Ø,4.68,0.53,95.31,4.46,0.53,0.86,99.13,1496,5,1,2,1502,1503
97,2013000.xml,3,6,Ø,2.62,0.2,97.37,1.96,0.2,0.2,99.79,1442,0,1,2,1443,1444
98,2012946.xml,3,4,Ø,1.64,0.19,98.35,1.44,0.19,0.25,99.74,1550,1,0,2,1551,1553
100,2012973.xml,5,7,Ø,2.88,0.31,97.11,2.05,0.31,0.37,99.62,1589,1,0,4,1590,1594
101,2012927.xml,2,3,Ø,1.27,0.13,98.72,1.06,0.13,0.2,99.79,1433,1,1,0,1435,1434
102,2012965.xml,1,2,Ø,0.82,0.06,99.17,0.61,0.06,0.06,99.93,1559,0,1,0,1560,1559
103,2012974.xml,4,4,Ø,1.57,0.24,98.42,1.37,0.24,0.3,99.69,1642,1,3,0,1646,1643
104,4_6c6d2_default.xml,6,5,Ø,3.9,0.71,96.09,3.9,0.71,1.06,98.93,835,3,3,0,841,838
105,5_a1010_default.xml,8,10,Ø,5.43,0.68,94.56,4.61,0.68,1.02,98.97,1157,4,1,3,1162,1164
106,2012938.xml,3,3,Ø,1.18,0.19,98.81,1.18,0.19,0.31,99.68,1567,2,0,1,1569,1570
107,2012985.xml,4,5,Ø,2.16,0.25,97.83,1.73,0.25,0.32,99.67,1558,1,1,2,1560,1561
108,2012954.xml,13,7,Ø,2.84,0.82,97.15,2.43,0.82,1.26,98.73,1566,7,4,2,1577,1575
109,2012999.xml,4,5,Ø,2.13,0.27,97.86,1.49,0.27,0.34,99.65,1453,1,0,3,1454,1457
110,2012926.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1549,0,0,0,1549,1549
111,2012917.xml,7,6,Ø,2.77,0.51,97.22,2.31,0.51,0.87,99.12,1363,5,0,2,1368,1370
112,2012937.xml,5,6,Ø,2.8,0.38,97.19,2.57,0.38,0.61,99.38,1297,3,0,2,1300,1302
113,2012916.xml,13,13,Ø,5.46,0.87,94.53,5.04,0.87,1.61,98.38,1472,11,0,2,1483,1485
114,2012952.xml,3,5,965,2.05,0.19,97.94,1.64,0.19,0.25,99.74,1556,1,1,1,1558,1558
116,2012993.xml,7,6,Ø,2.77,0.48,97.22,2.08,0.48,0.69,99.3,1427,3,1,3,1431,1433
117,2013002.xml,1,1,Ø,0.39,0.06,99.6,0.39,0.06,0.06,99.93,1620,0,1,0,1621,1620
118,2012957.xml,4,7,Ø,2.91,0.25,97.08,2.29,0.25,0.32,99.67,1540,1,2,1,1543,1542
119,2012975.xml,6,7,Ø,3.43,0.43,96.56,2.94,0.43,0.64,99.35,1386,3,1,2,1390,1391
120,2012987.xml,3,4,Ø,1.68,0.19,98.31,1.47,0.19,0.25,99.74,1572,1,0,2,1573,1575
121,284_bb953_default.xml,11,11,Ø,4.47,0.71,95.52,3.65,0.71,1.03,98.96,1528,5,0,6,1533,1539
122,2012991.xml,4,4,475,1.7,0.26,98.29,1.7,0.26,0.38,99.61,1534,2,1,1,1537,1537
123,2012949.xml,5,7,65,3.24,0.35,96.75,2.77,0.35,0.42,99.57,1397,1,2,2,1400,1400
124,2012905.xml,5,6,Ø,3.63,0.45,96.36,3.33,0.45,0.63,99.36,1098,2,2,1,1102,1101
125,2012990.xml,5,7,Ø,2.86,0.32,97.13,2.04,0.32,0.32,99.67,1539,0,0,5,1539,1544
126,2012894.xml,5,6,Ø,3.12,0.41,96.87,2.86,0.41,0.58,99.41,1192,2,1,2,1195,1196
127,2012889.xml,7,6,Ø,3.42,0.6,96.57,3.42,0.6,0.86,99.13,1154,3,4,0,1161,1157
128,2012948.xml,2,2,Ø,0.9,0.13,99.09,0.9,0.13,0.13,99.86,1458,0,0,2,1458,1460
129,33_425fa_default.xml,6,9,Ø,3.71,0.4,96.28,3.09,0.4,0.53,99.46,1483,2,3,1,1488,1486
