,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
51,486_8a0e8_default.xml,35,20,Ø,10.25,2.62,89.74,9.23,2.61,4.59,95.4,1304,27,2,6,1333,1337
52,2012891.xml,10,14,Ø,8.04,0.86,91.95,6.89,0.86,1.2,98.79,1148,4,5,1,1157,1153
53,2012941.xml,9,9,Ø,4.16,0.64,95.83,3.93,0.64,1.07,98.92,1386,6,1,2,1393,1394
54,2012977.xml,31,25,Ø,11.46,2.3,88.53,10.32,2.3,3.76,96.23,1316,20,6,5,1342,1341
55,2012945.xml,10,10,Ø,4.56,0.72,95.43,4.56,0.72,1.15,98.84,1370,6,3,1,1379,1377
56,2012890.xml,7,8,148,5.19,0.62,94.8,4.87,0.62,1.07,98.92,1112,5,1,1,1118,1118
57,2012918.xml,32,13,Ø,9.55,3.48,90.44,8.08,3.47,6.42,93.57,888,28,1,3,917,919
58,2012943.xml,29,17,Ø,7.2,1.97,92.79,6.35,1.96,3.43,96.56,1446,22,4,3,1472,1471
59,2012908.xml,10,10,Ø,14.7,2.12,85.29,13.97,2.11,3.57,96.42,463,7,1,2,471,472
60,2012951.xml,13,13,Ø,5.82,0.87,94.17,5.82,0.87,1.28,98.71,1468,6,5,2,1479,1476
61,2012969.xml,12,13,Ø,5.9,0.87,94.09,4.77,0.86,1.22,98.77,1370,5,4,3,1379,1378
62,2012983.xml,48,23,726,10.22,3.16,89.77,9.33,3.14,5.33,94.66,1476,34,7,7,1517,1517
63,2012903.xml,23,25,Ø,14.45,2.02,85.54,13.29,2.01,2.89,97.1,1116,10,11,2,1137,1128
64,2012893.xml,15,14,Ø,8.38,1.3,91.61,8.08,1.3,2.08,97.91,1134,9,6,0,1149,1143
65,2012967.xml,41,18,Ø,8.0,2.89,92.0,7.55,2.89,5.29,94.7,1377,35,6,0,1418,1412
66,2012939.xml,30,13,Ø,7.3,2.59,92.69,7.02,2.59,4.53,95.46,1128,23,4,3,1155,1154
67,2012982.xml,11,12,Ø,5.12,0.7,94.87,4.7,0.7,0.95,99.04,1551,4,6,1,1561,1556
68,2012997.xml,12,15,Ø,6.75,0.79,93.24,6.08,0.79,0.99,99.0,1503,3,6,3,1512,1509
69,2012925.xml,31,16,Ø,7.33,2.15,92.66,7.11,2.15,3.45,96.54,1408,19,10,2,1437,1429
70,495_2893e_default.xml,24,14,Ø,6.48,1.73,93.51,6.25,1.73,3.22,96.77,1360,21,1,2,1382,1383
71,2012978.xml,47,33,Ø,14.53,3.19,85.46,12.77,3.18,5.17,94.82,1429,30,10,7,1469,1466
72,2012933.xml,6,4,Ø,1.69,0.38,98.3,1.69,0.38,0.38,99.61,1538,0,5,1,1543,1539
73,2012986.xml,17,22,Ø,9.32,1.14,90.67,7.62,1.13,1.47,98.52,1479,5,5,7,1489,1491
74,6_32167_default.xml,38,17,Ø,10.17,3.46,89.82,9.28,3.45,6.27,93.72,1063,32,1,5,1096,1100
75,2013001.xml,7,4,Ø,1.79,0.5,98.2,1.79,0.5,0.93,99.06,1386,6,0,1,1392,1393
