,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
0,data_1_2123062.xml,11,12,Ø,7.74,1.1,92.25,7.41,1.1,1.49,98.5,988,4,7,0,999,992
1,data_1_2013217.xml,21,22,Ø,9.73,1.49,90.26,8.18,1.48,2.19,97.8,1390,10,6,5,1406,1405
2,data_1_2122892.xml,9,9,Ø,5.76,0.91,94.23,5.12,0.91,1.21,98.78,977,3,4,2,984,982
3,data_1_2013288.xml,12,15,Ø,6.07,0.78,93.92,4.85,0.78,1.1,98.89,1526,5,1,6,1532,1537
4,data_1_6289387.xml,36,24,Ø,12.12,2.93,87.87,10.1,2.91,4.66,95.33,1200,22,6,8,1228,1230
5,data_1_6289349.xml,21,21,Ø,11.73,1.8,88.26,10.33,1.8,2.65,97.34,1142,10,9,2,1161,1154
